event_id,date,venue_event,venue_i,venue_j,lag,anchor_type,synthetic_price,delta_beta,delta_tsi,p_delta_beta,notes
28,20250902,COINBASE,COINBASE,COINBASE_3,0,±50bps,107957.5,0.0017171136763927725,0.029885052782332805,0.3595200683150732,anchor_conditioned_placebo
28,20250902,COINBASE,COINBASE,COINBASE_4,0,±75bps,109313.75,0.0021379825222053537,0.09441987243381761,0.35411297151258947,anchor_conditioned_placebo
28,20250902,COINBASE,COINBASE,COINBASE_5,0,±75bps,107686.25,-0.0008632295839237158,0.032586541325651856,0.17888817681225275,anchor_conditioned_placebo
29,20250902,COINBASE,COINBASE,COINBASE_0,0,±25bps,109272.5,0.0010156934820687513,0.04527713990320576,0.8672806867347299,anchor_conditioned_placebo
29,20250902,COINBASE,COINBASE,COINBASE_1,0,±25bps,108727.5,0.0005484295638502391,0.051609336087802715,0.7923988036775812,anchor_conditioned_placebo
29,20250902,COINBASE,COINBASE,COINBASE_2,0,±50bps,109544.99999999999,0.0008666487458802987,0.04116764293313456,0.506647432606682,anchor_conditioned_placebo
29,20250902,COINBASE,COINBASE,COINBASE_3,0,±50bps,108455.0,0.0005336021471385311,-0.0899066166537259,0.530217481782642,anchor_conditioned_placebo
29,20250902,COINBASE,COINBASE,COINBASE_4,0,±75bps,109817.5,-0.0003061881530666348,0.015027522571152764,0.5034043635846911,anchor_conditioned_placebo
29,20250902,COINBASE,COINBASE,COINBASE_5,0,±75bps,108182.5,-0.0012638402549782393,-0.10594981889416616,0.256752011948867,anchor_conditioned_placebo
30,20250902,COINBASE,COINBASE,COINBASE_0,0,±25bps,109773.75,0.0006243020270777412,0.06233358237860385,0.30150510823513593,anchor_conditioned_placebo
30,20250902,COINBASE,COINBASE,COINBASE_1,0,±25bps,109226.25,0.000836273091779764,-0.028627070579355197,0.10476177496642408,anchor_conditioned_placebo
30,20250902,COINBASE,COINBASE,COINBASE_2,0,±50bps,110047.49999999999,-0.0005536049556080677,0.15432984159362478,0.8271831100736127,anchor_conditioned_placebo
30,20250902,COINBASE,COINBASE,COINBASE_3,0,±50bps,108952.5,-0.0010985433206230797,-0.0787556313028949,0.41082261508872175,anchor_conditioned_placebo
30,20250902,COINBASE,COINBASE,COINBASE_4,0,±75bps,110321.25,-0.0013972398882200609,-0.22912328893675202,0.3552930750240121,anchor_conditioned_placebo
30,20250902,COINBASE,COINBASE,COINBASE_5,0,±75bps,108678.75,-0.00165490210799826,-0.08700177112476216,0.41034022743869714,anchor_conditioned_placebo
31,20250902,COINBASE,COINBASE,COINBASE_0,0,±25bps,110182.27877499998,-0.002160313762309539,-0.0023671243376944514,0.1553326396085721,anchor_conditioned_placebo
31,20250902,COINBASE,COINBASE,COINBASE_1,0,±25bps,109632.741225,-0.0017565682649484996,-0.021845294284949853,0.879776588026531,anchor_conditioned_placebo
31,20250902,COINBASE,COINBASE,COINBASE_2,0,±50bps,110457.04754999999,-0.00017905974389529375,0.13737051438896017,0.6191508770917621,anchor_conditioned_placebo
31,20250902,COINBASE,COINBASE,COINBASE_3,0,±50bps,109357.97245,-0.0005254082883191071,0.01848824466563187,0.24880592025200815,anchor_conditioned_placebo
31,20250902,COINBASE,COINBASE,COINBASE_4,0,±75bps,110731.816325,-0.002402809946855922,0.047864573390056654,0.6638880942377725,anchor_conditioned_placebo
31,20250902,COINBASE,COINBASE,COINBASE_5,0,±75bps,109083.203675,-0.00028486050967135905,0.10485337949141826,0.6355171468661538,anchor_conditioned_placebo
32,20250902,COINBASE,COINBASE,COINBASE_0,0,±25bps,110275.0,2.8201679806157442e-05,-0.06486336000604052,0.853730017580195,anchor_conditioned_placebo
32,20250902,COINBASE,COINBASE,COINBASE_1,0,±25bps,109725.0,0.0003018365356414042,0.02167311045927097,0.869338583689279,anchor_conditioned_placebo
32,20250902,COINBASE,COINBASE,COINBASE_2,0,±50bps,110549.99999999999,-0.0012527122477506173,0.013150051138339386,0.14672800130373886,anchor_conditioned_placebo
32,20250902,COINBASE,COINBASE,COINBASE_3,0,±50bps,109450.0,-0.0007372344613191093,-0.05570074947676404,0.8724034490932449,anchor_conditioned_placebo
32,20250902,COINBASE,COINBASE,COINBASE_4,0,±75bps,110825.0,-0.0018925358666221288,0.09532987932915121,0.6267905569662591,anchor_conditioned_placebo
32,20250902,COINBASE,COINBASE,COINBASE_5,0,±75bps,109175.0,-0.00033972994740830885,-0.23810010727739692,0.12150804131306261,anchor_conditioned_placebo
33,20250902,COINBASE,COINBASE,COINBASE_0,0,±25bps,110776.25,0.0017154473940588682,0.08546885075076843,0.5674746776105256,anchor_conditioned_placebo
33,20250902,COINBASE,COINBASE,COINBASE_1,0,±25bps,110223.75,-0.0009193426669057186,-0.011890630879838798,0.6859909237269891,anchor_conditioned_placebo
33,20250902,COINBASE,COINBASE,COINBASE_2,0,±50bps,111052.49999999999,0.0009533409958784913,-0.008740226448776887,0.17085107414433187,anchor_conditioned_placebo
33,20250902,COINBASE,COINBASE,COINBASE_3,0,±50bps,109947.5,-0.00014366033135884498,0.028829888380777813,0.49252625762397917,anchor_conditioned_placebo
33,20250902,COINBASE,COINBASE,COINBASE_4,0,±75bps,111328.75,-0.0006645331338115249,0.08483867315541056,0.8039281346327836,anchor_conditioned_placebo
33,20250902,COINBASE,COINBASE,COINBASE_5,0,±75bps,109671.25,-0.0012590151175484042,0.13921824082314696,0.8894028477301273,anchor_conditioned_placebo
34,20250902,COINBASE,COINBASE,COINBASE_0,0,±25bps,111277.5,-0.0006542643051341202,-0.1423398059772789,0.20938640725749008,anchor_conditioned_placebo
34,20250902,COINBASE,COINBASE,COINBASE_1,0,±25bps,110722.5,0.0014100739771762333,-0.012070176574996098,0.16227911237929726,anchor_conditioned_placebo
34,20250902,COINBASE,COINBASE,COINBASE_2,0,±50bps,111554.99999999999,0.002014153255969693,-0.0073470334525512606,0.671577744476993,anchor_conditioned_placebo
34,20250902,COINBASE,COINBASE,COINBASE_3,0,±50bps,110445.0,-0.0012147028649376246,0.10925456774554183,0.3202087535474115,anchor_conditioned_placebo
34,20250902,COINBASE,COINBASE,COINBASE_4,0,±75bps,111832.5,0.0015440299263623336,0.1648140560874127,0.7613622623889856,anchor_conditioned_placebo
34,20250902,COINBASE,COINBASE,COINBASE_5,0,±75bps,110167.5,0.001371369763549012,-0.08194943570309732,0.5863385704641447,anchor_conditioned_placebo
35,20250902,COINBASE,COINBASE,COINBASE_0,0,±25bps,111778.75,-0.00014182169576268286,0.06561050476137874,0.788803083577953,anchor_conditioned_placebo
35,20250902,COINBASE,COINBASE,COINBASE_1,0,±25bps,111221.25,-0.0011793276159105463,-0.09324241530367094,0.1010993513796831,anchor_conditioned_placebo
35,20250902,COINBASE,COINBASE,COINBASE_2,0,±50bps,112057.49999999999,-0.0007434219968122947,-0.08312700489937759,0.37505853443733217,anchor_conditioned_placebo
35,20250902,COINBASE,COINBASE,COINBASE_3,0,±50bps,110942.5,7.606721863056427e-06,0.028443907905199413,0.7449529935058886,anchor_conditioned_placebo
35,20250902,COINBASE,COINBASE,COINBASE_4,0,±75bps,112336.25,0.00022750257152602066,0.032212526081179,0.17948539243876172,anchor_conditioned_placebo
35,20250902,COINBASE,COINBASE,COINBASE_5,0,±75bps,110663.75,0.0006655067489450626,-0.06739846295079432,0.7060983042715197,anchor_conditioned_placebo
36,20250902,BYBITSPOT,BYBITSPOT,COINBASE_0,0,±25bps,108771.25,0.0006844981640400505,0.002191529000580438,0.20098349742878208,anchor_conditioned_placebo
36,20250902,BYBITSPOT,BYBITSPOT,COINBASE_1,0,±25bps,108228.75,-0.0005985744087319775,0.18882691841556393,0.29027106924591406,anchor_conditioned_placebo
36,20250902,BYBITSPOT,BYBITSPOT,COINBASE_2,0,±50bps,109042.49999999999,-0.0006080892363923869,0.05056996664078647,0.6054602279373045,anchor_conditioned_placebo
36,20250902,BYBITSPOT,BYBITSPOT,COINBASE_3,0,±50bps,107957.5,-0.0020979230692287527,-0.02796138372080861,0.15822635534283275,anchor_conditioned_placebo
36,20250902,BYBITSPOT,BYBITSPOT,COINBASE_4,0,±75bps,109313.75,-0.0003996799688175245,-0.01713845656804293,0.547337691679778,anchor_conditioned_placebo
36,20250902,BYBITSPOT,BYBITSPOT,COINBASE_5,0,±75bps,107686.25,0.00015925519205828897,-0.11466188532291406,0.48361504205728,anchor_conditioned_placebo
37,20250902,BYBITSPOT,BYBITSPOT,COINBASE_0,0,±25bps,109272.5,3.2533082332874156e-05,0.12967270920159427,0.18309415546711688,anchor_conditioned_placebo
37,20250902,BYBITSPOT,BYBITSPOT,COINBASE_1,0,±25bps,108727.5,0.0005242832327439787,0.030528840846305985,0.8503894639025883,anchor_conditioned_placebo
37,20250902,BYBITSPOT,BYBITSPOT,COINBASE_2,0,±50bps,109544.99999999999,-0.00018874717571821796,-0.10535552953575802,0.1792091961420444,anchor_conditioned_placebo
37,20250902,BYBITSPOT,BYBITSPOT,COINBASE_3,0,±50bps,108455.0,0.000597343874700005,-0.08098825501466703,0.5610496621368312,anchor_conditioned_placebo
37,20250902,BYBITSPOT,BYBITSPOT,COINBASE_4,0,±75bps,109817.5,0.0013566445656686126,0.2913631412244064,0.5977515132018038,anchor_conditioned_placebo
37,20250902,BYBITSPOT,BYBITSPOT,COINBASE_5,0,±75bps,108182.5,-0.000829552830442902,-0.11029395987039754,0.6132576616101819,anchor_conditioned_placebo
38,20250902,BYBITSPOT,BYBITSPOT,COINBASE_0,0,±25bps,109773.75,-0.0002545526279616181,-0.022508321790865343,0.6964698881069981,anchor_conditioned_placebo
38,20250902,BYBITSPOT,BYBITSPOT,COINBASE_1,0,±25bps,109226.25,0.0002373861908254508,-0.20570149877441737,0.7543531271899929,anchor_conditioned_placebo
38,20250902,BYBITSPOT,BYBITSPOT,COINBASE_2,0,±50bps,110047.49999999999,0.0016746662286126984,0.2575105738529449,0.7599517020272767,anchor_conditioned_placebo
38,20250902,BYBITSPOT,BYBITSPOT,COINBASE_3,0,±50bps,108952.5,-0.0008011045311272277,-0.15487627818705618,0.5108327778849728,anchor_conditioned_placebo
38,20250902,BYBITSPOT,BYBITSPOT,COINBASE_4,0,±75bps,110321.25,-0.0003322050140158959,0.09735978956523902,0.2765883947102561,anchor_conditioned_placebo
38,20250902,BYBITSPOT,BYBITSPOT,COINBASE_5,0,±75bps,108678.75,-3.799363243050444e-05,-0.13639298924602158,0.20683148399041562,anchor_conditioned_placebo
39,20250902,BYBITSPOT,BYBITSPOT,COINBASE_0,0,±25bps,110179.7625,0.0011995838597414587,-0.09386388487161279,0.6408319560873036,anchor_conditioned_placebo
39,20250902,BYBITSPOT,BYBITSPOT,COINBASE_1,0,±25bps,109630.2375,-0.00023485921676244168,-0.05572614163589047,0.5078504392203588,anchor_conditioned_placebo
39,20250902,BYBITSPOT,BYBITSPOT,COINBASE_2,0,±50bps,110454.525,0.0019282271316889534,-0.05855298646045015,0.3488531445248153,anchor_conditioned_placebo
39,20250902,BYBITSPOT,BYBITSPOT,COINBASE_3,0,±50bps,109355.475,0.0007185088894681716,-0.12452450560871811,0.15373028622504956,anchor_conditioned_placebo
39,20250902,BYBITSPOT,BYBITSPOT,COINBASE_4,0,±75bps,110729.2875,-0.0004120793445369391,0.038637407658435624,0.2069947410399401,anchor_conditioned_placebo
39,20250902,BYBITSPOT,BYBITSPOT,COINBASE_5,0,±75bps,109080.71250000001,0.0004012611051098402,0.09558560276806015,0.5516911997857427,anchor_conditioned_placebo
40,20250902,BYBITSPOT,BYBITSPOT,COINBASE_0,0,±25bps,110275.0,-0.0007395888407479459,0.06326230268352294,0.18415344285356863,anchor_conditioned_placebo
40,20250902,BYBITSPOT,BYBITSPOT,COINBASE_1,0,±25bps,109725.0,0.0003822308118066067,-0.09752641675832228,0.8093285912159235,anchor_conditioned_placebo
40,20250902,BYBITSPOT,BYBITSPOT,COINBASE_2,0,±50bps,110549.99999999999,-0.00244439026256685,0.07642548515019473,0.16357921824093413,anchor_conditioned_placebo
40,20250902,BYBITSPOT,BYBITSPOT,COINBASE_3,0,±50bps,109450.0,0.0006394276377319606,-0.025489998544914017,0.29285941612019184,anchor_conditioned_placebo
40,20250902,BYBITSPOT,BYBITSPOT,COINBASE_4,0,±75bps,110825.0,-0.0009730121417994767,-0.009516503562228738,0.6027891970056486,anchor_conditioned_placebo
40,20250902,BYBITSPOT,BYBITSPOT,COINBASE_5,0,±75bps,109175.0,-0.0004288174542098535,0.11585644120299905,0.21018920407128283,anchor_conditioned_placebo
41,20250902,BYBITSPOT,BYBITSPOT,COINBASE_0,0,±25bps,110776.25,0.001117188724267645,0.038480927055687064,0.3940644097018864,anchor_conditioned_placebo
41,20250902,BYBITSPOT,BYBITSPOT,COINBASE_1,0,±25bps,110223.75,0.0012485985948498723,0.13860048889873325,0.41897940399701183,anchor_conditioned_placebo
41,20250902,BYBITSPOT,BYBITSPOT,COINBASE_2,0,±50bps,111052.49999999999,-0.00213808919100347,-0.051097420027493415,0.1284249844156034,anchor_conditioned_placebo
41,20250902,BYBITSPOT,BYBITSPOT,COINBASE_3,0,±50bps,109947.5,0.000776775459720209,-0.003803084702498351,0.22395364421934066,anchor_conditioned_placebo
41,20250902,BYBITSPOT,BYBITSPOT,COINBASE_4,0,±75bps,111328.75,-0.00048426285659740066,-0.17017562422386506,0.47404741647718784,anchor_conditioned_placebo
41,20250902,BYBITSPOT,BYBITSPOT,COINBASE_5,0,±75bps,109671.25,-0.0005085806559214623,-0.166727141819613,0.872891772317014,anchor_conditioned_placebo
42,20250902,BYBITSPOT,BYBITSPOT,COINBASE_0,0,±25bps,111277.5,-0.000755790685142314,0.010243814765973837,0.29258026091034484,anchor_conditioned_placebo
42,20250902,BYBITSPOT,BYBITSPOT,COINBASE_1,0,±25bps,110722.5,0.0011550721133304054,-0.18254230198527474,0.4498385253455023,anchor_conditioned_placebo
42,20250902,BYBITSPOT,BYBITSPOT,COINBASE_2,0,±50bps,111554.99999999999,-0.0013623521466604822,-0.030952891007406804,0.8327995580138174,anchor_conditioned_placebo
42,20250902,BYBITSPOT,BYBITSPOT,COINBASE_3,0,±50bps,110445.0,0.0003663429071091492,0.07371702605665707,0.6650336321214921,anchor_conditioned_placebo
42,20250902,BYBITSPOT,BYBITSPOT,COINBASE_4,0,±75bps,111832.5,0.0009759087137262219,0.19948345288521935,0.35411770614081894,anchor_conditioned_placebo
42,20250902,BYBITSPOT,BYBITSPOT,COINBASE_5,0,±75bps,110167.5,-0.0005258415792428316,0.15121858688379783,0.7895158925894566,anchor_conditioned_placebo
43,20250902,BYBITSPOT,BYBITSPOT,COINBASE_0,0,±25bps,111778.75,0.000875523490570812,0.0676977492591783,0.32276137505114033,anchor_conditioned_placebo
43,20250902,BYBITSPOT,BYBITSPOT,COINBASE_1,0,±25bps,111221.25,0.0004999770597440399,0.0702997473124894,0.75537117888787,anchor_conditioned_placebo
43,20250902,BYBITSPOT,BYBITSPOT,COINBASE_2,0,±50bps,112057.49999999999,-0.0007349474219338982,0.08424578372994136,0.19617717414215755,anchor_conditioned_placebo
43,20250902,BYBITSPOT,BYBITSPOT,COINBASE_3,0,±50bps,110942.5,-6.824546141415997e-07,0.013087202125110687,0.7407593801529699,anchor_conditioned_placebo
43,20250902,BYBITSPOT,BYBITSPOT,COINBASE_4,0,±75bps,112336.25,0.0009578517478711539,0.1751332462483679,0.1090416345523174,anchor_conditioned_placebo
43,20250902,BYBITSPOT,BYBITSPOT,COINBASE_5,0,±75bps,110663.75,-0.0005930510305918839,0.12447159061377354,0.13953122785774996,anchor_conditioned_placebo
44,20250902,BITGET,BITGET,COINBASE_0,0,±25bps,108771.25,-5.5039366496107604e-05,0.1577101351190851,0.4958377674137282,anchor_conditioned_placebo
44,20250902,BITGET,BITGET,COINBASE_1,0,±25bps,108228.75,0.0019117408326550442,0.12501916969039947,0.37788678126705544,anchor_conditioned_placebo
44,20250902,BITGET,BITGET,COINBASE_2,0,±50bps,109042.49999999999,4.5764505861526845e-05,-0.050713634471131364,0.665418591713977,anchor_conditioned_placebo
44,20250902,BITGET,BITGET,COINBASE_3,0,±50bps,107957.5,0.0004437944662643842,0.04541105927546041,0.32738612521099475,anchor_conditioned_placebo
44,20250902,BITGET,BITGET,COINBASE_4,0,±75bps,109313.75,-0.0002966494935343753,0.035441498738750014,0.6863924280950974,anchor_conditioned_placebo
44,20250902,BITGET,BITGET,COINBASE_5,0,±75bps,107686.25,-0.0005100095577127306,-0.08073407759249455,0.4611593118332865,anchor_conditioned_placebo
45,20250902,BITGET,BITGET,COINBASE_0,0,±25bps,109272.5,-4.476866248461684e-05,0.024300056979067175,0.3796023983381458,anchor_conditioned_placebo
45,20250902,BITGET,BITGET,COINBASE_1,0,±25bps,108727.5,0.0010977233620822536,-0.027136955872256858,0.5472435897639379,anchor_conditioned_placebo
45,20250902,BITGET,BITGET,COINBASE_2,0,±50bps,109544.99999999999,-0.000526824727653184,0.11380125034000621,0.6704308340197256,anchor_conditioned_placebo
45,20250902,BITGET,BITGET,COINBASE_3,0,±50bps,108455.0,0.001004292852056749,-0.15337220519942343,0.5214410244892863,anchor_conditioned_placebo
45,20250902,BITGET,BITGET,COINBASE_4,0,±75bps,109817.5,-0.0001538258899319433,-0.039208212632324733,0.5895560645763573,anchor_conditioned_placebo
45,20250902,BITGET,BITGET,COINBASE_5,0,±75bps,108182.5,7.275737764961649e-05,-0.07566190311291451,0.8893496761404679,anchor_conditioned_placebo
46,20250902,BITGET,BITGET,COINBASE_0,0,±25bps,109773.75,0.00011390279334953362,0.0486771582510161,0.7600479961102684,anchor_conditioned_placebo
46,20250902,BITGET,BITGET,COINBASE_1,0,±25bps,109226.25,0.0008618972034471431,-0.021673660491044782,0.43311815317406155,anchor_conditioned_placebo
46,20250902,BITGET,BITGET,COINBASE_2,0,±50bps,110047.49999999999,-0.00015671856847449323,0.004220073219111691,0.5222744720704745,anchor_conditioned_placebo
46,20250902,BITGET,BITGET,COINBASE_3,0,±50bps,108952.5,0.001670015281190585,-0.027522026809021105,0.8640301366224576,anchor_conditioned_placebo
46,20250902,BITGET,BITGET,COINBASE_4,0,±75bps,110321.25,-0.0012684226849705442,0.049093572184134654,0.5218982621944905,anchor_conditioned_placebo
46,20250902,BITGET,BITGET,COINBASE_5,0,±75bps,108678.75,0.0005519111221863883,0.05688838936527723,0.10072140400138921,anchor_conditioned_placebo
47,20250902,BITGET,BITGET,COINBASE_0,0,±25bps,110184.9354,0.0007576310759173079,0.0581086131749515,0.8126269252000067,anchor_conditioned_placebo
47,20250902,BITGET,BITGET,COINBASE_1,0,±25bps,109635.3846,0.0007977386535358685,-0.14000796624281614,0.24229312484414783,anchor_conditioned_placebo
47,20250902,BITGET,BITGET,COINBASE_2,0,±50bps,110459.71079999999,0.0009591774597435816,-0.07903291999867706,0.5398882319972634,anchor_conditioned_placebo
47,20250902,BITGET,BITGET,COINBASE_3,0,±50bps,109360.6092,-0.0005292385422665254,-0.03841385639871798,0.8564660212369314,anchor_conditioned_placebo
47,20250902,BITGET,BITGET,COINBASE_4,0,±75bps,110734.48620000001,-0.000335460701678379,0.13130023937539745,0.7812563152231813,anchor_conditioned_placebo
47,20250902,BITGET,BITGET,COINBASE_5,0,±75bps,109085.83380000001,-4.796972915990051e-05,-0.0688959185464294,0.15609489633104295,anchor_conditioned_placebo
48,20250902,BITGET,BITGET,COINBASE_0,0,±25bps,110275.0,0.0008995561925074669,0.191022716377709,0.686241754352874,anchor_conditioned_placebo
48,20250902,BITGET,BITGET,COINBASE_1,0,±25bps,109725.0,-0.0005023228076445383,-0.11438518030963284,0.5948105970953256,anchor_conditioned_placebo
48,20250902,BITGET,BITGET,COINBASE_2,0,±50bps,110549.99999999999,0.0013081448769144486,-0.02828447640027873,0.8385844134738287,anchor_conditioned_placebo
48,20250902,BITGET,BITGET,COINBASE_3,0,±50bps,109450.0,0.0014128354065741677,-0.000852852176418519,0.8559805426586592,anchor_conditioned_placebo
48,20250902,BITGET,BITGET,COINBASE_4,0,±75bps,110825.0,0.0010239116023701743,-0.15094090059416332,0.7229557156520459,anchor_conditioned_placebo
48,20250902,BITGET,BITGET,COINBASE_5,0,±75bps,109175.0,0.00099938272868423,0.03078198145135773,0.6135412375516572,anchor_conditioned_placebo
49,20250902,BITGET,BITGET,COINBASE_0,0,±25bps,110776.25,-0.0008500041659570445,-0.00044358303630903737,0.5254166612372844,anchor_conditioned_placebo
49,20250902,BITGET,BITGET,COINBASE_1,0,±25bps,110223.75,-0.00045598656942961297,0.06403928734832094,0.5598051920081164,anchor_conditioned_placebo
49,20250902,BITGET,BITGET,COINBASE_2,0,±50bps,111052.49999999999,0.0010458719955078848,-0.06548745000268587,0.21431058508854486,anchor_conditioned_placebo
49,20250902,BITGET,BITGET,COINBASE_3,0,±50bps,109947.5,0.0008413227691380181,-0.059584909142993484,0.23275073030856355,anchor_conditioned_placebo
49,20250902,BITGET,BITGET,COINBASE_4,0,±75bps,111328.75,0.0005309733437257567,0.049351392415777656,0.3154477163155809,anchor_conditioned_placebo
49,20250902,BITGET,BITGET,COINBASE_5,0,±75bps,109671.25,0.00017592770167629382,0.10046152848144362,0.5955340928781241,anchor_conditioned_placebo
50,20250902,BITGET,BITGET,COINBASE_0,0,±25bps,111277.5,0.00010263646720667717,-0.06665003720143235,0.35502202683695383,anchor_conditioned_placebo
50,20250902,BITGET,BITGET,COINBASE_1,0,±25bps,110722.5,-0.0008438084194226958,-0.09478762398864937,0.16349062553165794,anchor_conditioned_placebo
50,20250902,BITGET,BITGET,COINBASE_2,0,±50bps,111554.99999999999,0.00010654408082411284,0.04306480669151755,0.42685442789244055,anchor_conditioned_placebo
50,20250902,BITGET,BITGET,COINBASE_3,0,±50bps,110445.0,-0.0007218501266567653,0.1188284460164134,0.2522118737937079,anchor_conditioned_placebo
50,20250902,BITGET,BITGET,COINBASE_4,0,±75bps,111832.5,0.0009774342986741832,-0.0952390652848806,0.47616163241393517,anchor_conditioned_placebo
50,20250902,BITGET,BITGET,COINBASE_5,0,±75bps,110167.5,-0.0005497889139269682,-0.16529225781656245,0.5354531158921471,anchor_conditioned_placebo
51,20250902,BITGET,BITGET,COINBASE_0,0,±25bps,111778.75,0.001245061136965687,0.03684325454010088,0.4410220657833601,anchor_conditioned_placebo
51,20250902,BITGET,BITGET,COINBASE_1,0,±25bps,111221.25,-0.0011379741796145174,-0.08412195993425398,0.26537911037065254,anchor_conditioned_placebo
51,20250902,BITGET,BITGET,COINBASE_2,0,±50bps,112057.49999999999,-0.00122526743572481,-0.04975042105204562,0.7355386809546686,anchor_conditioned_placebo
51,20250902,BITGET,BITGET,COINBASE_3,0,±50bps,110942.5,0.0004055044744275802,-0.01326670350033296,0.3527471597407976,anchor_conditioned_placebo
51,20250902,BITGET,BITGET,COINBASE_4,0,±75bps,112336.25,-0.00033241938009809317,-0.0038817036920187793,0.3878243366930596,anchor_conditioned_placebo
51,20250902,BITGET,BITGET,COINBASE_5,0,±75bps,110663.75,-0.00027613515390754036,-0.00774388419345962,0.12409522327525685,anchor_conditioned_placebo
52,20250903,BINANCE,BINANCE,COINBASE_0,0,±25bps,111277.5,0.0008311258537512559,-0.0460774339892056,0.39018110922834226,anchor_conditioned_placebo
52,20250903,BINANCE,BINANCE,COINBASE_1,0,±25bps,110722.5,-0.0010382778771255697,0.08068981666361001,0.14180243705952053,anchor_conditioned_placebo
52,20250903,BINANCE,BINANCE,COINBASE_2,0,±50bps,111554.99999999999,7.354101329597681e-05,-0.0632005543916727,0.31848656108300233,anchor_conditioned_placebo
52,20250903,BINANCE,BINANCE,COINBASE_3,0,±50bps,110445.0,0.00029863696893535206,0.008907424803708031,0.2955272114015036,anchor_conditioned_placebo
52,20250903,BINANCE,BINANCE,COINBASE_4,0,±75bps,111832.5,-0.0009545217018627142,-0.14418736181094668,0.8618054101462461,anchor_conditioned_placebo
52,20250903,BINANCE,BINANCE,COINBASE_5,0,±75bps,110167.5,-0.00012374883447849853,0.03501877141535648,0.40557008860881427,anchor_conditioned_placebo
53,20250903,BINANCE,BINANCE,COINBASE_0,0,±25bps,111778.75,-0.0016433719893436392,-0.11197420669404315,0.4531699417954739,anchor_conditioned_placebo
53,20250903,BINANCE,BINANCE,COINBASE_1,0,±25bps,111221.25,-0.0004958461900753082,-0.1401819975735021,0.26167966780324986,anchor_conditioned_placebo
53,20250903,BINANCE,BINANCE,COINBASE_2,0,±50bps,112057.49999999999,0.0004037003261346906,-0.0072016511786069356,0.5573133921022421,anchor_conditioned_placebo
53,20250903,BINANCE,BINANCE,COINBASE_3,0,±50bps,110942.5,0.0005096072271460469,0.010963532590254873,0.4648492863000616,anchor_conditioned_placebo
53,20250903,BINANCE,BINANCE,COINBASE_4,0,±75bps,112336.25,0.00020736143644646998,7.288297163975911e-05,0.2268359484565143,anchor_conditioned_placebo
53,20250903,BINANCE,BINANCE,COINBASE_5,0,±75bps,110663.75,-0.0003746532005478783,0.00599625807318949,0.5571529254247135,anchor_conditioned_placebo
54,20250903,BINANCE,BINANCE,COINBASE_0,0,±25bps,112050.9488,0.0011525460098946384,-0.060968387740247015,0.41312802378298097,anchor_conditioned_placebo
54,20250903,BINANCE,BINANCE,COINBASE_1,0,±25bps,111492.09120000001,-0.0014725353900330693,-0.0468730142598816,0.6575854302249755,anchor_conditioned_placebo
54,20250903,BINANCE,BINANCE,COINBASE_2,0,±50bps,112330.37759999999,0.0013075993696528563,0.10356653296355985,0.8409845480781953,anchor_conditioned_placebo
54,20250903,BINANCE,BINANCE,COINBASE_3,0,±50bps,111212.6624,5.367230599439196e-05,-0.03299218022619193,0.7597414055063498,anchor_conditioned_placebo
54,20250903,BINANCE,BINANCE,COINBASE_4,0,±75bps,112609.80640000002,-0.0010377811071668062,0.027936733297860818,0.5777429720351097,anchor_conditioned_placebo
54,20250903,BINANCE,BINANCE,COINBASE_5,0,±75bps,110933.2336,0.00040838410868895456,-0.0564907520487185,0.12157594744762248,anchor_conditioned_placebo
55,20250903,BINANCE,BINANCE,COINBASE_0,0,±25bps,112280.0,-0.0015682853458884294,-0.0008693936279072176,0.6091306406226586,anchor_conditioned_placebo
55,20250903,BINANCE,BINANCE,COINBASE_1,0,±25bps,111720.0,0.0001988073924112229,-0.07693820744533536,0.89077895110305,anchor_conditioned_placebo
55,20250903,BINANCE,BINANCE,COINBASE_2,0,±50bps,112559.99999999999,-0.001257285521412473,-0.09496860920144728,0.7552977926895134,anchor_conditioned_placebo
55,20250903,BINANCE,BINANCE,COINBASE_3,0,±50bps,111440.0,0.00013268485754109398,-0.04451215202873175,0.712790304030647,anchor_conditioned_placebo
55,20250903,BINANCE,BINANCE,COINBASE_4,0,±75bps,112840.0,0.0015729592213769416,-0.018278541215152627,0.6689467177213182,anchor_conditioned_placebo
55,20250903,BINANCE,BINANCE,COINBASE_5,0,±75bps,111160.0,3.935684208143945e-05,-0.05065571726648507,0.4263463815669817,anchor_conditioned_placebo
56,20250903,BINANCE,BINANCE,COINBASE_0,0,±25bps,112781.25,0.001864950223066687,0.08846101603702725,0.18957379678808675,anchor_conditioned_placebo
56,20250903,BINANCE,BINANCE,COINBASE_1,0,±25bps,112218.75,-0.00029351317745698603,-0.007993352555842433,0.5455471153131856,anchor_conditioned_placebo
56,20250903,BINANCE,BINANCE,COINBASE_2,0,±50bps,113062.49999999999,0.0021520836095178684,-0.11178652327856078,0.4139989249671373,anchor_conditioned_placebo
56,20250903,BINANCE,BINANCE,COINBASE_3,0,±50bps,111937.5,0.0030562735570555414,-0.0627237760601496,0.7641544605854811,anchor_conditioned_placebo
56,20250903,BINANCE,BINANCE,COINBASE_4,0,±75bps,113343.75,0.0007199562940841849,0.15950864192429948,0.25779247363528424,anchor_conditioned_placebo
