event_id,venue_i,venue_j,date,anchor_type,trigger_price,band_low,band_high,ts_event_found,n_pre,n_post,low_n,note
65,BYBITSPOT,BYBITSPOT_target,20250903,±50bps,112000.0,111440.0,112559.99999999999,2025-09-03 14:39:59.066000,126,122,False,VALIDATED
65,BYBITSPOT,BYBITSPOT_target,20250903,±75bps,112000.0,111160.0,112840.0,2025-09-03 14:40:50.066000,137,157,False,VALIDATED
66,BYBITSPOT,BYBITSPOT_target,20250903,±25bps,112500.0,112218.75,112781.25,2025-09-03 14:38:34.346000,183,147,False,VALIDATED
66,BYBITSPOT,BYBITSPOT_target,20250903,±50bps,112500.0,111937.5,113062.49999999999,2025-09-03 14:42:52.346000,163,144,False,VALIDATED
66,BYBITSPOT,BYBITSPOT_target,20250903,±75bps,112500.0,111656.25,113343.75,2025-09-03 14:41:51.346000,144,187,False,VALIDATED
67,BITGET,BITGET_target,20250903,±25bps,111000.0,110722.5,111277.5,2025-09-03 01:22:51.307000,137,153,False,VALIDATED
67,BITGET,BITGET_target,20250903,±50bps,111000.0,110445.0,111554.99999999999,2025-09-03 01:25:07.307000,161,160,False,VALIDATED
67,BITGET,BITGET_target,20250903,±75bps,111000.0,110167.5,111832.5,2025-09-03 01:23:40.307000,183,178,False,VALIDATED
68,BITGET,BITGET_target,20250903,±25bps,111500.0,111221.25,111778.75,2025-09-03 00:12:17.163000,152,172,False,VALIDATED
68,BITGET,BITGET_target,20250903,±50bps,111500.0,110942.5,112057.49999999999,2025-09-03 00:15:42.163000,123,194,False,VALIDATED
68,BITGET,BITGET_target,20250903,±75bps,111500.0,110663.75,112336.25,2025-09-03 00:11:50.163000,143,174,False,VALIDATED
69,BITGET,BITGET_target,20250903,±25bps,111771.43,111492.001425,112050.85857499999,2025-09-03 00:26:01.755000,150,159,False,VALIDATED
69,BITGET,BITGET_target,20250903,±50bps,111771.43,111212.57285,112330.28714999997,2025-09-03 00:25:41.755000,125,185,False,VALIDATED
69,BITGET,BITGET_target,20250903,±75bps,111771.43,110933.144275,112609.715725,2025-09-03 00:23:13.755000,123,198,False,VALIDATED
70,BITGET,BITGET_target,20250903,±25bps,112000.0,111720.0,112280.0,2025-09-03 14:43:11.044000,170,181,False,VALIDATED
70,BITGET,BITGET_target,20250903,±50bps,112000.0,111440.0,112559.99999999999,,0,0,True,BAND_NOT_TOUCHED
70,BITGET,BITGET_target,20250903,±75bps,112000.0,111160.0,112840.0,2025-09-03 14:41:19.044000,145,170,False,VALIDATED
71,BITGET,BITGET_target,20250903,±25bps,112500.0,112218.75,112781.25,2025-09-03 14:43:41.434000,145,187,False,VALIDATED
71,BITGET,BITGET_target,20250903,±50bps,112500.0,111937.5,113062.49999999999,2025-09-03 14:42:00.434000,139,131,False,VALIDATED
71,BITGET,BITGET_target,20250903,±75bps,112500.0,111656.25,113343.75,2025-09-03 14:39:45.434000,133,183,False,VALIDATED
72,BINANCE,BINANCE_target,20250904,±25bps,109500.0,109226.25,109773.75,2025-09-04 15:08:52.172000,196,122,False,VALIDATED
72,BINANCE,BINANCE_target,20250904,±50bps,109500.0,108952.5,110047.49999999999,2025-09-04 15:06:43.172000,124,142,False,VALIDATED
72,BINANCE,BINANCE_target,20250904,±75bps,109500.0,108678.75,110321.25,2025-09-04 15:06:46.172000,159,121,False,VALIDATED
73,BINANCE,BINANCE_target,20250904,±25bps,110000.0,109725.0,110275.0,2025-09-04 14:05:49.414000,192,136,False,VALIDATED
73,BINANCE,BINANCE_target,20250904,±50bps,110000.0,109450.0,110549.99999999999,2025-09-04 14:09:40.414000,154,168,False,VALIDATED
73,BINANCE,BINANCE_target,20250904,±75bps,110000.0,109175.0,110825.0,2025-09-04 14:04:26.414000,169,197,False,VALIDATED
74,BINANCE,BINANCE_target,20250904,±25bps,110500.0,110223.75,110776.25,,0,0,True,BAND_NOT_TOUCHED
74,BINANCE,BINANCE_target,20250904,±50bps,110500.0,109947.5,111052.49999999999,,0,0,True,BAND_NOT_TOUCHED
74,BINANCE,BINANCE_target,20250904,±75bps,110500.0,109671.25,111328.75,2025-09-04 06:25:37.583000,120,159,False,VALIDATED
75,BINANCE,BINANCE_target,20250904,±25bps,110528.71,110252.38822500002,110805.031775,2025-09-04 06:25:46.038000,183,191,False,VALIDATED
75,BINANCE,BINANCE_target,20250904,±50bps,110528.71,109976.06645000001,111081.35355,2025-09-04 06:20:03.038000,133,179,False,VALIDATED
75,BINANCE,BINANCE_target,20250904,±75bps,110528.71,109699.74467500001,111357.67532500002,2025-09-04 06:18:59.038000,124,197,False,VALIDATED
76,BINANCE,BINANCE_target,20250904,±25bps,111000.0,110722.5,111277.5,2025-09-04 04:55:22.520000,161,137,False,VALIDATED
76,BINANCE,BINANCE_target,20250904,±50bps,111000.0,110445.0,111554.99999999999,2025-09-04 04:58:05.520000,133,151,False,VALIDATED
76,BINANCE,BINANCE_target,20250904,±75bps,111000.0,110167.5,111832.5,2025-09-04 05:00:12.520000,142,182,False,VALIDATED
77,BINANCE,BINANCE_target,20250904,±25bps,111500.0,111221.25,111778.75,2025-09-04 02:24:18.463000,185,197,False,VALIDATED
77,BINANCE,BINANCE_target,20250904,±50bps,111500.0,110942.5,112057.49999999999,2025-09-04 02:23:37.463000,170,158,False,VALIDATED
77,BINANCE,BINANCE_target,20250904,±75bps,111500.0,110663.75,112336.25,2025-09-04 02:31:32.463000,126,170,False,VALIDATED
78,BINANCE,BINANCE_target,20250904,±25bps,112000.0,111720.0,112280.0,2025-09-04 00:24:41.208000,134,148,False,VALIDATED
78,BINANCE,BINANCE_target,20250904,±50bps,112000.0,111440.0,112559.99999999999,2025-09-04 00:25:11.208000,146,155,False,VALIDATED
78,BINANCE,BINANCE_target,20250904,±75bps,112000.0,111160.0,112840.0,,0,0,True,BAND_NOT_TOUCHED
79,COINBASE,COINBASE_target,20250904,±25bps,109500.0,109226.25,109773.75,2025-09-04 15:13:24.234773,174,152,False,VALIDATED
79,COINBASE,COINBASE_target,20250904,±50bps,109500.0,108952.5,110047.49999999999,2025-09-04 15:16:31.234773,185,129,False,VALIDATED
79,COINBASE,COINBASE_target,20250904,±75bps,109500.0,108678.75,110321.25,2025-09-04 15:08:31.234773,157,132,False,VALIDATED
80,COINBASE,COINBASE_target,20250904,±25bps,110000.0,109725.0,110275.0,2025-09-04 14:04:19.100019,171,175,False,VALIDATED
80,COINBASE,COINBASE_target,20250904,±50bps,110000.0,109450.0,110549.99999999999,2025-09-04 14:04:52.100019,148,166,False,VALIDATED
80,COINBASE,COINBASE_target,20250904,±75bps,110000.0,109175.0,110825.0,2025-09-04 14:02:41.100019,146,155,False,VALIDATED
81,COINBASE,COINBASE_target,20250904,±25bps,110500.0,110223.75,110776.25,2025-09-04 06:21:16.106257,188,139,False,VALIDATED
81,COINBASE,COINBASE_target,20250904,±50bps,110500.0,109947.5,111052.49999999999,2025-09-04 06:25:43.106257,125,191,False,VALIDATED
81,COINBASE,COINBASE_target,20250904,±75bps,110500.0,109671.25,111328.75,2025-09-04 06:22:19.106257,165,131,False,VALIDATED
82,COINBASE,COINBASE_target,20250904,±25bps,110533.77,110257.43557500001,110810.104425,,0,0,True,BAND_NOT_TOUCHED
82,COINBASE,COINBASE_target,20250904,±50bps,110533.77,109981.10115,111086.43884999999,2025-09-04 06:20:00.643822,179,162,False,VALIDATED
82,COINBASE,COINBASE_target,20250904,±75bps,110533.77,109704.76672500001,111362.77327500001,,0,0,True,BAND_NOT_TOUCHED
83,COINBASE,COINBASE_target,20250904,±25bps,111000.0,110722.5,111277.5,2025-09-04 04:58:35.340230,124,156,False,VALIDATED
83,COINBASE,COINBASE_target,20250904,±50bps,111000.0,110445.0,111554.99999999999,2025-09-04 04:54:57.340230,150,128,False,VALIDATED
83,COINBASE,COINBASE_target,20250904,±75bps,111000.0,110167.5,111832.5,2025-09-04 04:53:40.340230,197,159,False,VALIDATED
84,COINBASE,COINBASE_target,20250904,±25bps,111500.0,111221.25,111778.75,2025-09-04 02:31:23.603107,120,165,False,VALIDATED
84,COINBASE,COINBASE_target,20250904,±50bps,111500.0,110942.5,112057.49999999999,2025-09-04 02:30:22.603107,155,173,False,VALIDATED
84,COINBASE,COINBASE_target,20250904,±75bps,111500.0,110663.75,112336.25,2025-09-04 02:24:37.603107,182,173,False,VALIDATED
85,COINBASE,COINBASE_target,20250904,±25bps,112000.0,111720.0,112280.0,2025-09-04 00:22:40.622223,192,172,False,VALIDATED
85,COINBASE,COINBASE_target,20250904,±50bps,112000.0,111440.0,112559.99999999999,2025-09-04 00:22:45.622223,176,145,False,VALIDATED
85,COINBASE,COINBASE_target,20250904,±75bps,112000.0,111160.0,112840.0,2025-09-04 00:25:04.622223,144,194,False,VALIDATED
86,BYBITSPOT,BYBITSPOT_target,20250904,±25bps,109500.0,109226.25,109773.75,,0,0,True,BAND_NOT_TOUCHED
86,BYBITSPOT,BYBITSPOT_target,20250904,±50bps,109500.0,108952.5,110047.49999999999,2025-09-04 15:14:28.196000,153,136,False,VALIDATED
86,BYBITSPOT,BYBITSPOT_target,20250904,±75bps,109500.0,108678.75,110321.25,2025-09-04 15:09:32.196000,173,143,False,VALIDATED
87,BYBITSPOT,BYBITSPOT_target,20250904,±25bps,110000.0,109725.0,110275.0,2025-09-04 14:03:30.143000,189,152,False,VALIDATED
87,BYBITSPOT,BYBITSPOT_target,20250904,±50bps,110000.0,109450.0,110549.99999999999,2025-09-04 14:01:33.143000,141,145,False,VALIDATED
87,BYBITSPOT,BYBITSPOT_target,20250904,±75bps,110000.0,109175.0,110825.0,2025-09-04 14:08:19.143000,168,190,False,VALIDATED
88,BYBITSPOT,BYBITSPOT_target,20250904,±25bps,110500.0,110223.75,110776.25,,0,0,True,BAND_NOT_TOUCHED
88,BYBITSPOT,BYBITSPOT_target,20250904,±50bps,110500.0,109947.5,111052.49999999999,2025-09-04 06:18:51.216000,182,180,False,VALIDATED
88,BYBITSPOT,BYBITSPOT_target,20250904,±75bps,110500.0,109671.25,111328.75,2025-09-04 06:21:50.216000,120,132,False,VALIDATED
89,BYBITSPOT,BYBITSPOT_target,20250904,±25bps,110540.7,110264.34825000001,110817.05174999998,2025-09-04 06:23:27.628000,175,181,False,VALIDATED
89,BYBITSPOT,BYBITSPOT_target,20250904,±50bps,110540.7,109987.9965,111093.40349999999,2025-09-04 06:20:57.628000,168,164,False,VALIDATED
89,BYBITSPOT,BYBITSPOT_target,20250904,±75bps,110540.7,109711.64475,111369.75525,2025-09-04 06:18:36.628000,159,138,False,VALIDATED
90,BYBITSPOT,BYBITSPOT_target,20250904,±25bps,111000.0,110722.5,111277.5,2025-09-04 05:03:00.474000,166,185,False,VALIDATED
90,BYBITSPOT,BYBITSPOT_target,20250904,±50bps,111000.0,110445.0,111554.99999999999,2025-09-04 04:55:03.474000,157,170,False,VALIDATED
90,BYBITSPOT,BYBITSPOT_target,20250904,±75bps,111000.0,110167.5,111832.5,2025-09-04 04:57:34.474000,148,174,False,VALIDATED
91,BYBITSPOT,BYBITSPOT_target,20250904,±25bps,111500.0,111221.25,111778.75,,0,0,True,BAND_NOT_TOUCHED
91,BYBITSPOT,BYBITSPOT_target,20250904,±50bps,111500.0,110942.5,112057.49999999999,2025-09-04 02:29:31.356000,153,174,False,VALIDATED
91,BYBITSPOT,BYBITSPOT_target,20250904,±75bps,111500.0,110663.75,112336.25,2025-09-04 02:24:51.356000,126,127,False,VALIDATED
92,BYBITSPOT,BYBITSPOT_target,20250904,±25bps,112000.0,111720.0,112280.0,2025-09-04 00:24:36.234000,191,173,False,VALIDATED
92,BYBITSPOT,BYBITSPOT_target,20250904,±50bps,112000.0,111440.0,112559.99999999999,2025-09-04 00:21:02.234000,186,170,False,VALIDATED
92,BYBITSPOT,BYBITSPOT_target,20250904,±75bps,112000.0,111160.0,112840.0,2025-09-04 00:21:37.234000,153,154,False,VALIDATED
93,BITGET,BITGET_target,20250904,±25bps,109500.0,109226.25,109773.75,2025-09-04 15:07:51.185000,151,165,False,VALIDATED
93,BITGET,BITGET_target,20250904,±50bps,109500.0,108952.5,110047.49999999999,2025-09-04 15:14:05.185000,156,173,False,VALIDATED
93,BITGET,BITGET_target,20250904,±75bps,109500.0,108678.75,110321.25,2025-09-04 15:06:40.185000,193,126,False,VALIDATED
94,BITGET,BITGET_target,20250904,±25bps,110000.0,109725.0,110275.0,2025-09-04 14:01:55.243000,138,138,False,VALIDATED
94,BITGET,BITGET_target,20250904,±50bps,110000.0,109450.0,110549.99999999999,2025-09-04 14:01:52.243000,121,120,False,VALIDATED
94,BITGET,BITGET_target,20250904,±75bps,110000.0,109175.0,110825.0,2025-09-04 14:09:13.243000,121,186,False,VALIDATED
95,BITGET,BITGET_target,20250904,±25bps,110500.0,110223.75,110776.25,2025-09-04 06:23:06.659000,139,124,False,VALIDATED
95,BITGET,BITGET_target,20250904,±50bps,110500.0,109947.5,111052.49999999999,2025-09-04 06:20:46.659000,128,172,False,VALIDATED
95,BITGET,BITGET_target,20250904,±75bps,110500.0,109671.25,111328.75,2025-09-04 06:24:50.659000,143,193,False,VALIDATED
96,BITGET,BITGET_target,20250904,±25bps,110519.26,110242.96185,110795.55814999998,2025-09-04 06:17:16.092000,133,128,False,VALIDATED
96,BITGET,BITGET_target,20250904,±50bps,110519.26,109966.66369999999,111071.85629999998,2025-09-04 06:20:14.092000,144,192,False,VALIDATED
96,BITGET,BITGET_target,20250904,±75bps,110519.26,109690.36555,111348.15445,2025-09-04 06:20:12.092000,123,145,False,VALIDATED
97,BITGET,BITGET_target,20250904,±25bps,111000.0,110722.5,111277.5,2025-09-04 04:54:59.486000,156,194,False,VALIDATED
97,BITGET,BITGET_target,20250904,±50bps,111000.0,110445.0,111554.99999999999,2025-09-04 04:55:18.486000,161,160,False,VALIDATED
97,BITGET,BITGET_target,20250904,±75bps,111000.0,110167.5,111832.5,2025-09-04 04:53:27.486000,156,144,False,VALIDATED
98,BITGET,BITGET_target,20250904,±25bps,111500.0,111221.25,111778.75,2025-09-04 02:31:39.033000,146,176,False,VALIDATED
98,BITGET,BITGET_target,20250904,±50bps,111500.0,110942.5,112057.49999999999,2025-09-04 02:24:39.033000,131,172,False,VALIDATED
98,BITGET,BITGET_target,20250904,±75bps,111500.0,110663.75,112336.25,2025-09-04 02:28:32.033000,145,181,False,VALIDATED
99,BITGET,BITGET_target,20250904,±25bps,112000.0,111720.0,112280.0,2025-09-04 00:26:49.213000,121,173,False,VALIDATED
99,BITGET,BITGET_target,20250904,±50bps,112000.0,111440.0,112559.99999999999,2025-09-04 00:22:05.213000,145,148,False,VALIDATED
99,BITGET,BITGET_target,20250904,±75bps,112000.0,111160.0,112840.0,2025-09-04 00:22:09.213000,130,155,False,VALIDATED
100,BINANCE,BINANCE_target,20250905,±25bps,110500.0,110223.75,110776.25,2025-09-05 00:54:10.036000,173,174,False,VALIDATED
100,BINANCE,BINANCE_target,20250905,±50bps,110500.0,109947.5,111052.49999999999,2025-09-05 00:57:09.036000,188,175,False,VALIDATED
100,BINANCE,BINANCE_target,20250905,±75bps,110500.0,109671.25,111328.75,2025-09-05 00:59:31.036000,139,181,False,VALIDATED
101,BINANCE,BINANCE_target,20250905,±25bps,111000.0,110722.5,111277.5,,0,0,True,BAND_NOT_TOUCHED
101,BINANCE,BINANCE_target,20250905,±50bps,111000.0,110445.0,111554.99999999999,2025-09-05 01:41:47.255000,145,185,False,VALIDATED
101,BINANCE,BINANCE_target,20250905,±75bps,111000.0,110167.5,111832.5,2025-09-05 01:43:22.255000,136,120,False,VALIDATED
102,BINANCE,BINANCE_target,20250905,±25bps,111500.0,111221.25,111778.75,2025-09-05 05:02:28.043000,144,158,False,VALIDATED
102,BINANCE,BINANCE_target,20250905,±50bps,111500.0,110942.5,112057.49999999999,2025-09-05 05:10:04.043000,163,170,False,VALIDATED
102,BINANCE,BINANCE_target,20250905,±75bps,111500.0,110663.75,112336.25,2025-09-05 05:10:30.043000,138,163,False,VALIDATED
103,BINANCE,BINANCE_target,20250905,±25bps,112000.0,111720.0,112280.0,2025-09-05 06:56:34.035000,193,176,False,VALIDATED
103,BINANCE,BINANCE_target,20250905,±50bps,112000.0,111440.0,112559.99999999999,2025-09-05 06:56:29.035000,181,199,False,VALIDATED
103,BINANCE,BINANCE_target,20250905,±75bps,112000.0,111160.0,112840.0,2025-09-05 06:57:38.035000,199,189,False,VALIDATED
104,BINANCE,BINANCE_target,20250905,±25bps,112180.0,111899.55,112460.45,,0,0,True,BAND_NOT_TOUCHED
104,BINANCE,BINANCE_target,20250905,±50bps,112180.0,111619.1,112740.9,,0,0,True,BAND_NOT_TOUCHED
104,BINANCE,BINANCE_target,20250905,±75bps,112180.0,111338.65000000001,113021.35,2025-09-05 07:06:23.706000,145,145,False,VALIDATED
105,BINANCE,BINANCE_target,20250905,±25bps,112500.0,112218.75,112781.25,2025-09-05 07:07:15.574000,190,136,False,VALIDATED
105,BINANCE,BINANCE_target,20250905,±50bps,112500.0,111937.5,113062.49999999999,2025-09-05 07:08:25.574000,126,133,False,VALIDATED
105,BINANCE,BINANCE_target,20250905,±75bps,112500.0,111656.25,113343.75,2025-09-05 07:15:38.574000,128,167,False,VALIDATED
106,BINANCE,BINANCE_target,20250905,±25bps,113000.0,112717.5,113282.5,2025-09-05 12:35:26.299000,158,137,False,VALIDATED
106,BINANCE,BINANCE_target,20250905,±50bps,113000.0,112435.0,113564.99999999999,2025-09-05 12:32:02.299000,133,150,False,VALIDATED
106,BINANCE,BINANCE_target,20250905,±75bps,113000.0,112152.5,113847.5,2025-09-05 12:30:37.299000,164,122,False,VALIDATED
107,COINBASE,COINBASE_target,20250905,±25bps,110500.0,110223.75,110776.25,2025-09-05 00:53:26.129554,158,134,False,VALIDATED
107,COINBASE,COINBASE_target,20250905,±50bps,110500.0,109947.5,111052.49999999999,2025-09-05 00:58:59.129554,144,132,False,VALIDATED
107,COINBASE,COINBASE_target,20250905,±75bps,110500.0,109671.25,111328.75,2025-09-05 00:50:39.129554,161,185,False,VALIDATED
108,COINBASE,COINBASE_target,20250905,±25bps,111000.0,110722.5,111277.5,2025-09-05 01:40:22.134536,153,149,False,VALIDATED
108,COINBASE,COINBASE_target,20250905,±50bps,111000.0,110445.0,111554.99999999999,2025-09-05 01:39:53.134536,137,151,False,VALIDATED
108,COINBASE,COINBASE_target,20250905,±75bps,111000.0,110167.5,111832.5,,0,0,True,BAND_NOT_TOUCHED
109,COINBASE,COINBASE_target,20250905,±25bps,111500.0,111221.25,111778.75,2025-09-05 05:02:13.008790,181,181,False,VALIDATED
109,COINBASE,COINBASE_target,20250905,±50bps,111500.0,110942.5,112057.49999999999,2025-09-05 05:06:16.008790,175,129,False,VALIDATED
109,COINBASE,COINBASE_target,20250905,±75bps,111500.0,110663.75,112336.25,2025-09-05 05:07:43.008790,124,184,False,VALIDATED
110,COINBASE,COINBASE_target,20250905,±25bps,112000.0,111720.0,112280.0,2025-09-05 06:56:20.077572,164,133,False,VALIDATED
110,COINBASE,COINBASE_target,20250905,±50bps,112000.0,111440.0,112559.99999999999,2025-09-05 07:01:41.077572,137,181,False,VALIDATED
110,COINBASE,COINBASE_target,20250905,±75bps,112000.0,111160.0,112840.0,2025-09-05 07:03:29.077572,184,172,False,VALIDATED
111,COINBASE,COINBASE_target,20250905,±25bps,112235.6,111955.01100000001,112516.189,,0,0,True,BAND_NOT_TOUCHED
111,COINBASE,COINBASE_target,20250905,±50bps,112235.6,111674.422,112796.77799999999,2025-09-05 07:04:57.863902,187,131,False,VALIDATED
111,COINBASE,COINBASE_target,20250905,±75bps,112235.6,111393.83300000001,113077.36700000001,,0,0,True,BAND_NOT_TOUCHED
112,COINBASE,COINBASE_target,20250905,±25bps,112500.0,112218.75,112781.25,2025-09-05 07:13:10.662833,189,158,False,VALIDATED
112,COINBASE,COINBASE_target,20250905,±50bps,112500.0,111937.5,113062.49999999999,2025-09-05 07:11:52.662833,130,181,False,VALIDATED
112,COINBASE,COINBASE_target,20250905,±75bps,112500.0,111656.25,113343.75,2025-09-05 07:09:23.662833,190,171,False,VALIDATED
113,COINBASE,COINBASE_target,20250905,±25bps,113000.0,112717.5,113282.5,2025-09-05 07:59:48.993913,139,182,False,VALIDATED
113,COINBASE,COINBASE_target,20250905,±50bps,113000.0,112435.0,113564.99999999999,2025-09-05 07:54:07.993913,193,176,False,VALIDATED
113,COINBASE,COINBASE_target,20250905,±75bps,113000.0,112152.5,113847.5,2025-09-05 07:58:30.993913,122,125,False,VALIDATED
114,BYBITSPOT,BYBITSPOT_target,20250905,±25bps,110500.0,110223.75,110776.25,2025-09-05 00:51:18.072000,166,168,False,VALIDATED
114,BYBITSPOT,BYBITSPOT_target,20250905,±50bps,110500.0,109947.5,111052.49999999999,2025-09-05 00:50:44.072000,180,154,False,VALIDATED
114,BYBITSPOT,BYBITSPOT_target,20250905,±75bps,110500.0,109671.25,111328.75,2025-09-05 00:51:26.072000,136,122,False,VALIDATED
115,BYBITSPOT,BYBITSPOT_target,20250905,±25bps,111000.0,110722.5,111277.5,2025-09-05 01:40:21.912000,192,187,False,VALIDATED
115,BYBITSPOT,BYBITSPOT_target,20250905,±50bps,111000.0,110445.0,111554.99999999999,2025-09-05 01:42:48.912000,175,186,False,VALIDATED
115,BYBITSPOT,BYBITSPOT_target,20250905,±75bps,111000.0,110167.5,111832.5,2025-09-05 01:47:22.912000,128,186,False,VALIDATED
116,BYBITSPOT,BYBITSPOT_target,20250905,±25bps,111500.0,111221.25,111778.75,,0,0,True,BAND_NOT_TOUCHED
116,BYBITSPOT,BYBITSPOT_target,20250905,±50bps,111500.0,110942.5,112057.49999999999,2025-09-05 05:10:27.074000,198,159,False,VALIDATED
116,BYBITSPOT,BYBITSPOT_target,20250905,±75bps,111500.0,110663.75,112336.25,,0,0,True,BAND_NOT_TOUCHED
117,BYBITSPOT,BYBITSPOT_target,20250905,±25bps,112000.0,111720.0,112280.0,2025-09-05 07:00:03.047000,198,157,False,VALIDATED
117,BYBITSPOT,BYBITSPOT_target,20250905,±50bps,112000.0,111440.0,112559.99999999999,2025-09-05 06:59:13.047000,137,189,False,VALIDATED
117,BYBITSPOT,BYBITSPOT_target,20250905,±75bps,112000.0,111160.0,112840.0,,0,0,True,BAND_NOT_TOUCHED
118,BYBITSPOT,BYBITSPOT_target,20250905,±25bps,112183.3,111902.84175,112463.75825,2025-09-05 07:06:45.296000,159,164,False,VALIDATED
118,BYBITSPOT,BYBITSPOT_target,20250905,±50bps,112183.3,111622.3835,112744.2165,2025-09-05 07:02:41.296000,177,186,False,VALIDATED
118,BYBITSPOT,BYBITSPOT_target,20250905,±75bps,112183.3,111341.92525000001,113024.67475,2025-09-05 06:57:32.296000,196,152,False,VALIDATED
119,BYBITSPOT,BYBITSPOT_target,20250905,±25bps,112500.0,112218.75,112781.25,2025-09-05 07:09:17.610000,199,159,False,VALIDATED
119,BYBITSPOT,BYBITSPOT_target,20250905,±50bps,112500.0,111937.5,113062.49999999999,2025-09-05 07:16:21.610000,178,167,False,VALIDATED
119,BYBITSPOT,BYBITSPOT_target,20250905,±75bps,112500.0,111656.25,113343.75,2025-09-05 07:12:53.610000,164,172,False,VALIDATED
120,BYBITSPOT,BYBITSPOT_target,20250905,±25bps,113000.0,112717.5,113282.5,2025-09-05 12:28:18.604000,146,157,False,VALIDATED
120,BYBITSPOT,BYBITSPOT_target,20250905,±50bps,113000.0,112435.0,113564.99999999999,2025-09-05 12:27:20.604000,164,177,False,VALIDATED
120,BYBITSPOT,BYBITSPOT_target,20250905,±75bps,113000.0,112152.5,113847.5,2025-09-05 12:25:38.604000,142,161,False,VALIDATED
121,BITGET,BITGET_target,20250905,±25bps,110500.0,110223.75,110776.25,2025-09-05 00:56:26.112000,172,149,False,VALIDATED
121,BITGET,BITGET_target,20250905,±50bps,110500.0,109947.5,111052.49999999999,,0,0,True,BAND_NOT_TOUCHED
121,BITGET,BITGET_target,20250905,±75bps,110500.0,109671.25,111328.75,2025-09-05 00:54:41.112000,197,196,False,VALIDATED
122,BITGET,BITGET_target,20250905,±25bps,111000.0,110722.5,111277.5,2025-09-05 01:43:16.276000,185,132,False,VALIDATED
122,BITGET,BITGET_target,20250905,±50bps,111000.0,110445.0,111554.99999999999,2025-09-05 01:40:14.276000,136,179,False,VALIDATED
122,BITGET,BITGET_target,20250905,±75bps,111000.0,110167.5,111832.5,2025-09-05 01:44:26.276000,154,189,False,VALIDATED
123,BITGET,BITGET_target,20250905,±25bps,111500.0,111221.25,111778.75,2025-09-05 05:09:23.516000,193,182,False,VALIDATED
123,BITGET,BITGET_target,20250905,±50bps,111500.0,110942.5,112057.49999999999,2025-09-05 05:07:23.516000,156,141,False,VALIDATED
123,BITGET,BITGET_target,20250905,±75bps,111500.0,110663.75,112336.25,,0,0,True,BAND_NOT_TOUCHED
124,BITGET,BITGET_target,20250905,±25bps,112000.0,111720.0,112280.0,2025-09-05 07:00:19.028000,187,183,False,VALIDATED
124,BITGET,BITGET_target,20250905,±50bps,112000.0,111440.0,112559.99999999999,2025-09-05 07:02:58.028000,129,184,False,VALIDATED
124,BITGET,BITGET_target,20250905,±75bps,112000.0,111160.0,112840.0,2025-09-05 06:58:17.028000,169,133,False,VALIDATED
125,BITGET,BITGET_target,20250905,±25bps,112185.01,111904.547475,112465.47252499999,,0,0,True,BAND_NOT_TOUCHED
125,BITGET,BITGET_target,20250905,±50bps,112185.01,111624.08494999999,112745.93504999999,,0,0,True,BAND_NOT_TOUCHED
125,BITGET,BITGET_target,20250905,±75bps,112185.01,111343.622425,113026.397575,2025-09-05 07:00:39.103000,171,195,False,VALIDATED
126,BITGET,BITGET_target,20250905,±25bps,112500.0,112218.75,112781.25,2025-09-05 07:07:32.549000,125,198,False,VALIDATED
126,BITGET,BITGET_target,20250905,±50bps,112500.0,111937.5,113062.49999999999,2025-09-05 07:14:38.549000,177,145,False,VALIDATED
126,BITGET,BITGET_target,20250905,±75bps,112500.0,111656.25,113343.75,2025-09-05 07:11:44.549000,123,132,False,VALIDATED
127,BITGET,BITGET_target,20250905,±25bps,113000.0,112717.5,113282.5,2025-09-05 12:29:38.670000,148,148,False,VALIDATED
127,BITGET,BITGET_target,20250905,±50bps,113000.0,112435.0,113564.99999999999,2025-09-05 12:27:17.670000,166,197,False,VALIDATED
127,BITGET,BITGET_target,20250905,±75bps,113000.0,112152.5,113847.5,2025-09-05 12:32:46.670000,146,186,False,VALIDATED
128,BINANCE,BINANCE_target,20250906,±25bps,110000.0,109725.0,110275.0,,0,0,True,BAND_NOT_TOUCHED
128,BINANCE,BINANCE_target,20250906,±50bps,110000.0,109450.0,110549.99999999999,2025-09-06 16:16:42.000000,166,199,False,VALIDATED
128,BINANCE,BINANCE_target,20250906,±75bps,110000.0,109175.0,110825.0,2025-09-06 16:17:45.000000,125,138,False,VALIDATED
129,BINANCE,BINANCE_target,20250906,±25bps,110206.96,109931.44260000001,110482.4774,2025-09-06 16:06:12.198000,120,177,False,VALIDATED
129,BINANCE,BINANCE_target,20250906,±50bps,110206.96,109655.92520000001,110757.9948,2025-09-06 16:08:32.198000,153,180,False,VALIDATED
129,BINANCE,BINANCE_target,20250906,±75bps,110206.96,109380.40780000002,111033.51220000001,2025-09-06 16:08:29.198000,137,134,False,VALIDATED
130,BINANCE,BINANCE_target,20250906,±25bps,110500.0,110223.75,110776.25,2025-09-06 15:51:30.042000,191,179,False,VALIDATED
130,BINANCE,BINANCE_target,20250906,±50bps,110500.0,109947.5,111052.49999999999,2025-09-06 15:47:40.042000,127,198,False,VALIDATED
130,BINANCE,BINANCE_target,20250906,±75bps,110500.0,109671.25,111328.75,2025-09-06 15:51:53.042000,190,122,False,VALIDATED
