date,airline,airline_name,price,market_share,day_of_week,is_weekend,is_holiday,demand_multiplier,coordination_strength,coordination_period,market_event,event_impact,price_change,price_change_pct,market_min_price,market_max_price,market_mean_price,market_std_price,price_vs_market,price_vs_market_pct,market_spread,price_rank
2023-04-01,BA,British Airways,365.19,0.35,5,True,True,1.7999999999999998,0.0,competitive,normal,0.0,65.38,0.2180714452486574,274.02,365.19,329.8625,39.064467550447944,35.327499999999986,0.10709765432566595,91.17000000000002,4.0
2023-04-01,EI,Aer Lingus,340.91,0.2,5,True,True,1.7999999999999998,0.0,competitive,normal,0.0,52.68000000000001,0.18277070395170525,274.02,365.19,329.8625,39.064467550447944,11.047500000000014,0.033491227405358336,91.17000000000002,3.0
2023-04-01,FR,Ryanair,274.02,0.2,5,True,True,1.7999999999999998,0.0,competitive,normal,0.0,57.28999999999999,0.26433811655054673,274.02,365.19,329.8625,39.064467550447944,-55.84250000000003,-0.16929023456743347,91.17000000000002,1.0
2023-04-01,VS,Virgin Atlantic,339.33,0.25,5,True,True,1.7999999999999998,0.0,competitive,normal,0.0,72.21999999999997,0.27037550073003613,274.02,365.19,329.8625,39.064467550447944,9.467499999999973,0.028701352836409025,91.17000000000002,2.0
2023-04-02,BA,British Airways,366.9,0.35,6,True,True,1.7999999999999998,0.0,competitive,normal,0.0,1.7099999999999795,0.004682494044196073,270.13,366.9,325.315,41.47773579484138,41.58499999999998,0.1278299494336258,96.76999999999998,4.0
2023-04-02,EI,Aer Lingus,344.24,0.2,6,True,True,1.7999999999999998,0.0,competitive,normal,0.0,3.329999999999984,0.00976797395206952,270.13,366.9,325.315,41.47773579484138,18.92500000000001,0.058174384827013856,96.76999999999998,3.0
2023-04-02,FR,Ryanair,270.13,0.2,6,True,True,1.7999999999999998,0.0,competitive,normal,0.0,-3.8899999999999864,-0.01419604408437336,270.13,366.9,325.315,41.47773579484138,-55.185,-0.16963558397245748,96.76999999999998,1.0
2023-04-02,VS,Virgin Atlantic,319.99,0.25,6,True,True,1.7999999999999998,0.0,competitive,normal,0.0,-19.339999999999975,-0.05699466595939051,270.13,366.9,325.315,41.47773579484138,-5.324999999999989,-0.016368750288182188,96.76999999999998,2.0
2023-04-03,BA,British Airways,300.98,0.35,0,False,True,1.5,0.0,competitive,normal,0.0,-65.91999999999996,-0.17966748432815471,229.98,300.98,269.62,30.83882077295867,31.360000000000014,0.11631184630220315,71.00000000000003,4.0
2023-04-03,EI,Aer Lingus,285.25,0.2,0,False,True,1.5,0.0,competitive,normal,0.0,-58.99000000000001,-0.17136300255635606,229.98,300.98,269.62,30.83882077295867,15.629999999999995,0.05797047696758399,71.00000000000003,3.0
2023-04-03,FR,Ryanair,229.98,0.2,0,False,True,1.5,0.0,competitive,normal,0.0,-40.150000000000006,-0.1486321400807019,229.98,300.98,269.62,30.83882077295867,-39.640000000000015,-0.14702173429270832,71.00000000000003,1.0
2023-04-03,VS,Virgin Atlantic,262.27,0.25,0,False,True,1.5,0.0,competitive,normal,0.0,-57.72000000000003,-0.18038063689490302,229.98,300.98,269.62,30.83882077295867,-7.350000000000023,-0.027260588977078934,71.00000000000003,2.0
2023-04-04,BA,British Airways,314.51,0.35,1,False,True,1.5,0.0,competitive,normal,0.0,13.529999999999973,0.044953153033423954,217.33,314.51,279.49,44.050870592986,35.01999999999998,0.1252996529392822,97.17999999999998,4.0
2023-04-04,EI,Aer Lingus,306.53,0.2,1,False,True,1.5,0.0,competitive,normal,0.0,21.279999999999973,0.07460122699386496,217.33,314.51,279.49,44.050870592986,27.039999999999964,0.0967476475008049,97.17999999999998,3.0
2023-04-04,FR,Ryanair,217.33,0.2,1,False,True,1.5,0.0,competitive,normal,0.0,-12.649999999999977,-0.05500478302461076,217.33,314.51,279.49,44.050870592986,-62.16,-0.22240509499445416,97.17999999999998,1.0
2023-04-04,VS,Virgin Atlantic,279.59,0.25,1,False,True,1.5,0.0,competitive,normal,0.0,17.319999999999993,0.06603881496168063,217.33,314.51,279.49,44.050870592986,0.0999999999999659,0.0003577945543667605,97.17999999999998,2.0
2023-04-05,BA,British Airways,308.72,0.35,2,False,True,1.5,0.0,competitive,normal,0.0,-5.789999999999964,-0.018409589520205882,216.92,308.72,276.0925,42.94651508950795,32.627500000000055,0.11817597363202571,91.80000000000004,4.0
2023-04-05,EI,Aer Lingus,306.9,0.2,2,False,True,1.5,0.0,competitive,normal,0.0,0.37000000000000455,0.0012070596678954715,216.92,308.72,276.0925,42.94651508950795,30.807500000000005,0.11158398000670068,91.80000000000004,3.0
2023-04-05,FR,Ryanair,216.92,0.2,2,False,True,1.5,0.0,competitive,normal,0.0,-0.410000000000025,-0.00188653200202471,216.92,308.72,276.0925,42.94651508950795,-59.172499999999985,-0.21432128724974417,91.80000000000004,1.0
2023-04-05,VS,Virgin Atlantic,271.83,0.25,2,False,True,1.5,0.0,competitive,normal,0.0,-7.759999999999991,-0.027754926857183726,216.92,308.72,276.0925,42.94651508950795,-4.262499999999989,-0.015438666388981915,91.80000000000004,2.0
2023-04-06,BA,British Airways,291.6,0.35,3,False,True,1.5,0.0,competitive,normal,0.0,-17.120000000000005,-0.05545478103135526,219.74,291.6,259.77750000000003,29.717824477351414,31.82249999999999,0.12249906169702914,71.86000000000001,4.0
2023-04-06,EI,Aer Lingus,263.76,0.2,3,False,True,1.5,0.0,competitive,normal,0.0,-43.139999999999986,-0.14056695992179857,219.74,291.6,259.77750000000003,29.717824477351414,3.982499999999959,0.015330427000028712,71.86000000000001,2.0
2023-04-06,FR,Ryanair,219.74,0.2,3,False,True,1.5,0.0,competitive,normal,0.0,2.8200000000000216,0.013000184399778902,219.74,291.6,259.77750000000003,29.717824477351414,-40.03750000000002,-0.15412227771843218,71.86000000000001,1.0
2023-04-06,VS,Virgin Atlantic,264.01,0.25,3,False,True,1.5,0.0,competitive,normal,0.0,-7.819999999999993,-0.028767979987492143,219.74,291.6,259.77750000000003,29.717824477351414,4.232499999999959,0.0162927890213739,71.86000000000001,3.0
2023-04-07,BA,British Airways,292.41,0.35,4,False,True,1.5,0.0,competitive,normal,0.0,0.8100000000000023,0.002777777777777768,243.76,292.41,274.02250000000004,22.11764058393211,18.38749999999999,0.06710215402019902,48.650000000000034,4.0
2023-04-07,EI,Aer Lingus,288.42,0.2,4,False,True,1.5,0.0,competitive,normal,0.0,24.660000000000025,0.0934940855323021,243.76,292.41,274.02250000000004,22.11764058393211,14.39749999999998,0.05254130591466021,48.650000000000034,3.0
2023-04-07,FR,Ryanair,243.76,0.2,4,False,True,1.5,0.0,competitive,normal,0.0,24.019999999999982,0.10931100391371618,243.76,292.41,274.02250000000004,22.11764058393211,-30.262500000000045,-0.11043801147715987,48.650000000000034,1.0
2023-04-07,VS,Virgin Atlantic,271.5,0.25,4,False,True,1.5,0.0,competitive,normal,0.0,7.490000000000009,0.028370137494792003,243.76,292.41,274.02250000000004,22.11764058393211,-2.5225000000000364,-0.009205448457699774,48.650000000000034,2.0
2023-04-08,BA,British Airways,369.5,0.35,5,True,True,1.7999999999999998,0.0,competitive,normal,0.0,77.08999999999997,0.26363667453233464,274.92,369.5,323.9175,39.13107237222102,45.58249999999998,0.14072256052852958,94.57999999999998,4.0
2023-04-08,EI,Aer Lingus,333.02,0.2,5,True,True,1.7999999999999998,0.0,competitive,normal,0.0,44.599999999999966,0.15463560085985706,274.92,369.5,323.9175,39.13107237222102,9.102499999999964,0.028101291223845463,94.57999999999998,3.0
2023-04-08,FR,Ryanair,274.92,0.2,5,True,True,1.7999999999999998,0.0,competitive,normal,0.0,31.160000000000025,0.12783065310141128,274.92,369.5,323.9175,39.13107237222102,-48.9975,-0.15126536849660793,94.57999999999998,1.0
2023-04-08,VS,Virgin Atlantic,318.23,0.25,5,True,True,1.7999999999999998,0.0,competitive,normal,0.0,46.73000000000002,0.17211786372007376,274.92,369.5,323.9175,39.13107237222102,-5.6875,-0.017558483255767286,94.57999999999998,2.0
2023-04-09,BA,British Airways,346.8,0.35,6,True,True,1.7999999999999998,0.0,competitive,normal,0.0,-22.69999999999999,-0.06143437077131253,265.31,353.79,327.0525,41.431812555893174,19.747500000000002,0.060380214185795866,88.48000000000002,3.0
2023-04-09,EI,Aer Lingus,353.79,0.2,6,True,True,1.7999999999999998,0.0,competitive,normal,0.0,20.77000000000004,0.0623686265089185,265.31,353.79,327.0525,41.431812555893174,26.73750000000001,0.08175292957552689,88.48000000000002,4.0
2023-04-09,FR,Ryanair,265.31,0.2,6,True,True,1.7999999999999998,0.0,competitive,normal,0.0,-9.610000000000014,-0.03495562345409575,265.31,353.79,327.0525,41.431812555893174,-61.74250000000001,-0.18878467524327136,88.48000000000002,1.0
2023-04-09,VS,Virgin Atlantic,342.31,0.25,6,True,True,1.7999999999999998,0.0,competitive,normal,0.0,24.079999999999984,0.07566854162084025,265.31,353.79,327.0525,41.431812555893174,15.257499999999993,0.046651531481948595,88.48000000000002,2.0
2023-04-10,BA,British Airways,282.87,0.35,0,False,True,1.5,0.0,competitive,normal,0.0,-63.93000000000001,-0.18434256055363318,237.38,283.85,271.91,23.023632786045457,10.95999999999998,0.04030745467250185,46.47000000000003,2.0
2023-04-10,EI,Aer Lingus,283.85,0.2,0,False,True,1.5,0.0,competitive,normal,0.0,-69.94,-0.19768789394838748,237.38,283.85,271.91,23.023632786045457,11.939999999999998,0.043911588393218334,46.47000000000003,4.0
2023-04-10,FR,Ryanair,237.38,0.2,0,False,True,1.5,0.0,competitive,normal,0.0,-27.930000000000007,-0.1052730767781086,237.38,283.85,271.91,23.023632786045457,-34.53000000000003,-0.1269905483432019,46.47000000000003,1.0
2023-04-10,VS,Virgin Atlantic,283.54,0.25,0,False,True,1.5,0.0,competitive,normal,0.0,-58.76999999999998,-0.17168648301247402,237.38,283.85,271.91,23.023632786045457,11.629999999999995,0.0427715052774815,46.47000000000003,3.0
2023-04-11,BA,British Airways,184.06,0.35,1,False,False,1.0,0.0,competitive,normal,0.0,-98.81,-0.34931240499169225,150.47,190.05,174.6475,17.42402627599795,9.412499999999994,0.05389427274939518,39.58000000000001,3.0
2023-04-11,EI,Aer Lingus,190.05,0.2,1,False,False,1.0,0.0,competitive,normal,0.0,-93.80000000000001,-0.33045622688039455,150.47,190.05,174.6475,17.42402627599795,15.402500000000003,0.08819192945790809,39.58000000000001,4.0
2023-04-11,FR,Ryanair,150.47,0.2,1,False,False,1.0,0.0,competitive,normal,0.0,-86.91,-0.3661218299772516,150.47,190.05,174.6475,17.42402627599795,-24.17750000000001,-0.13843599249917696,39.58000000000001,1.0
2023-04-11,VS,Virgin Atlantic,174.01,0.25,1,False,False,1.0,0.0,competitive,normal,0.0,-109.53000000000003,-0.3862947026874516,150.47,190.05,174.6475,17.42402627599795,-0.637500000000017,-0.0036502097081264665,39.58000000000001,2.0
2023-04-12,BA,British Airways,195.5,0.35,2,False,False,1.0,0.0,competitive,normal,0.0,11.439999999999998,0.062153645550363956,148.58,195.5,177.4075,20.32943248101136,18.0925,0.10198272339106296,46.91999999999999,4.0
2023-04-12,EI,Aer Lingus,179.32,0.2,2,False,False,1.0,0.0,competitive,normal,0.0,-10.730000000000018,-0.05645882662457258,148.58,195.5,177.4075,20.32943248101136,1.9124999999999943,0.010780265772303845,46.91999999999999,2.0
2023-04-12,FR,Ryanair,148.58,0.2,2,False,False,1.0,0.0,competitive,normal,0.0,-1.8899999999999864,-0.012560643317604758,148.58,195.5,177.4075,20.32943248101136,-28.827499999999986,-0.16249313022279208,46.91999999999999,1.0
2023-04-12,VS,Virgin Atlantic,186.23,0.25,2,False,False,1.0,0.0,competitive,normal,0.0,12.219999999999999,0.07022584908913276,148.58,195.5,177.4075,20.32943248101136,8.822499999999991,0.04973014105942528,46.91999999999999,3.0
2023-04-13,BA,British Airways,201.2,0.35,3,False,False,1.0,0.0,competitive,normal,0.0,5.699999999999989,0.029156010230178886,138.75,201.2,180.5525,28.689693126045572,20.64749999999998,0.11435731989310577,62.44999999999999,4.0
2023-04-13,EI,Aer Lingus,197.12,0.2,3,False,False,1.0,0.0,competitive,normal,0.0,17.80000000000001,0.09926388579076528,138.75,201.2,180.5525,28.689693126045572,16.567499999999995,0.09176001440024367,62.44999999999999,3.0
2023-04-13,FR,Ryanair,138.75,0.2,3,False,False,1.0,0.0,competitive,normal,0.0,-9.830000000000013,-0.06615964463588642,138.75,201.2,180.5525,28.689693126045572,-41.80250000000001,-0.23152545658464993,62.44999999999999,1.0
2023-04-13,VS,Virgin Atlantic,185.14,0.25,3,False,False,1.0,0.0,competitive,normal,0.0,-1.0900000000000034,-0.005852977500939716,138.75,201.2,180.5525,28.689693126045572,4.587499999999977,0.025408122291300187,62.44999999999999,2.0
2023-04-14,BA,British Airways,184.66,0.35,4,False,False,1.0,0.0,competitive,normal,0.0,-16.539999999999992,-0.08220675944333988,142.52,193.32,178.32,24.193161568233833,6.340000000000003,0.035554060116644255,50.79999999999998,2.0
2023-04-14,EI,Aer Lingus,193.32,0.2,4,False,False,1.0,0.0,competitive,normal,0.0,-3.8000000000000114,-0.01927759740259749,142.52,193.32,178.32,24.193161568233833,15.0,0.08411843876177659,50.79999999999998,4.0
2023-04-14,FR,Ryanair,142.52,0.2,4,False,False,1.0,0.0,competitive,normal,0.0,3.7700000000000102,0.027171171171171293,142.52,193.32,178.32,24.193161568233833,-35.79999999999998,-0.20076267384477336,50.79999999999998,1.0
2023-04-14,VS,Virgin Atlantic,192.78,0.25,4,False,False,1.0,0.0,competitive,normal,0.0,7.640000000000015,0.041266068920816856,142.52,193.32,178.32,24.193161568233833,14.460000000000008,0.08109017496635267,50.79999999999998,3.0
2023-04-15,BA,British Airways,255.51,0.35,5,True,False,1.2,0.0,competitive,normal,0.0,70.85,0.3836781111231453,180.68,255.51,223.285,32.47341117488787,32.224999999999994,0.14432227870210715,74.82999999999998,4.0
2023-04-15,EI,Aer Lingus,239.79,0.2,5,True,False,1.2,0.0,competitive,normal,0.0,46.47,0.24037864680322785,180.68,255.51,223.285,32.47341117488787,16.504999999999995,0.07391898246635464,74.82999999999998,3.0
2023-04-15,FR,Ryanair,180.68,0.2,5,True,False,1.2,0.0,competitive,normal,0.0,38.16,0.2677518944709514,180.68,255.51,223.285,32.47341117488787,-42.60499999999999,-0.1908099514073941,74.82999999999998,1.0
2023-04-15,VS,Virgin Atlantic,217.16,0.25,5,True,False,1.2,0.0,competitive,normal,0.0,24.379999999999995,0.12646540097520487,180.68,255.51,223.285,32.47341117488787,-6.125,-0.027431309761067692,74.82999999999998,2.0
2023-04-16,BA,British Airways,260.61,0.35,6,True,False,1.2,0.0,competitive,normal,0.0,5.100000000000023,0.019960079840319445,189.72,260.61,227.3475,29.23508209326597,33.26250000000002,0.14630686504140145,70.89000000000001,4.0
2023-04-16,EI,Aer Lingus,225.51,0.2,6,True,False,1.2,0.0,competitive,normal,0.0,-14.280000000000001,-0.05955210809458278,189.72,260.61,227.3475,29.23508209326597,-1.8375000000000057,-0.008082340909840688,70.89000000000001,2.0
2023-04-16,FR,Ryanair,189.72,0.2,6,True,False,1.2,0.0,competitive,normal,0.0,9.039999999999992,0.05003320788133703,189.72,260.61,227.3475,29.23508209326597,-37.6275,-0.16550654834559428,70.89000000000001,1.0
2023-04-16,VS,Virgin Atlantic,233.55,0.25,6,True,False,1.2,0.0,competitive,normal,0.0,16.390000000000015,0.07547430466015848,189.72,260.61,227.3475,29.23508209326597,6.202500000000015,0.027282024214033647,70.89000000000001,3.0
2023-04-17,BA,British Airways,206.45,0.35,0,False,False,1.0,0.0,competitive,normal,0.0,-54.160000000000025,-0.2078201143471088,156.86,206.45,184.3375,21.19233410929526,22.112499999999983,0.11995660134264587,49.589999999999975,4.0
2023-04-17,EI,Aer Lingus,180.35,0.2,0,False,False,1.0,0.0,competitive,normal,0.0,-45.16,-0.20025719480289117,156.86,206.45,184.3375,21.19233410929526,-3.9875000000000114,-0.021631518274903432,49.589999999999975,2.0
2023-04-17,FR,Ryanair,156.86,0.2,0,False,False,1.0,0.0,competitive,normal,0.0,-32.859999999999985,-0.1732026143790849,156.86,206.45,184.3375,21.19233410929526,-27.477499999999992,-0.14906082593069772,49.589999999999975,1.0
2023-04-17,VS,Virgin Atlantic,193.69,0.25,0,False,False,1.0,0.0,competitive,normal,0.0,-39.860000000000014,-0.17067009205737538,156.86,206.45,184.3375,21.19233410929526,9.352499999999992,0.05073574286295513,49.589999999999975,3.0
2023-04-18,BA,British Airways,210.58,0.35,1,False,False,1.0,0.0,competitive,normal,0.0,4.130000000000024,0.020004843787842175,129.61,210.58,170.1925,33.67638774670861,40.38750000000002,0.2373048166047271,80.97,4.0
2023-04-18,EI,Aer Lingus,178.17,0.2,1,False,False,1.0,0.0,competitive,normal,0.0,-2.180000000000007,-0.01208760742999726,129.61,210.58,170.1925,33.67638774670861,7.977499999999992,0.046873393363397284,80.97,3.0
2023-04-18,FR,Ryanair,129.61,0.2,1,False,False,1.0,0.0,competitive,normal,0.0,-27.25,-0.17372179013132727,129.61,210.58,170.1925,33.67638774670861,-40.58249999999998,-0.23845057802194564,80.97,1.0
2023-04-18,VS,Virgin Atlantic,162.41,0.25,1,False,False,1.0,0.0,competitive,normal,0.0,-31.28,-0.16149517269864222,129.61,210.58,170.1925,33.67638774670861,-7.782499999999999,-0.045727631946178585,80.97,2.0
2023-04-19,BA,British Airways,197.31,0.35,2,False,False,1.0,0.0,competitive,normal,0.0,-13.27000000000001,-0.06301643081014341,150.74,205.02,185.0625,24.0195814215541,12.247500000000002,0.06618034447821683,54.28,3.0
2023-04-19,EI,Aer Lingus,205.02,0.2,2,False,False,1.0,0.0,competitive,normal,0.0,26.850000000000023,0.15069877083684147,150.74,205.02,185.0625,24.0195814215541,19.95750000000001,0.10784194528875385,54.28,4.0
2023-04-19,FR,Ryanair,150.74,0.2,2,False,False,1.0,0.0,competitive,normal,0.0,21.129999999999995,0.16302754417097431,150.74,205.02,185.0625,24.0195814215541,-34.32249999999999,-0.18546437014522116,54.28,1.0
2023-04-19,VS,Virgin Atlantic,187.18,0.25,2,False,False,1.0,0.0,competitive,normal,0.0,24.77000000000001,0.15251523920940846,150.74,205.02,185.0625,24.0195814215541,2.117500000000007,0.011442080378250627,54.28,2.0
2023-04-20,BA,British Airways,216.29,0.35,3,False,False,1.0,0.0,competitive,normal,0.0,18.97999999999999,0.09619380670011646,149.44,216.29,176.225,28.482369400502243,40.065,0.22735139736132784,66.85,4.0
2023-04-20,EI,Aer Lingus,172.97,0.2,3,False,False,1.0,0.0,competitive,normal,0.0,-32.05000000000001,-0.15632621207687059,149.44,216.29,176.225,28.482369400502243,-3.2549999999999955,-0.018470705064548138,66.85,3.0
2023-04-20,FR,Ryanair,149.44,0.2,3,False,False,1.0,0.0,competitive,normal,0.0,-1.3000000000000114,-0.008624121003051655,149.44,216.29,176.225,28.482369400502243,-26.784999999999997,-0.15199319052347848,66.85,1.0
2023-04-20,VS,Virgin Atlantic,166.2,0.25,3,False,False,1.0,0.0,competitive,normal,0.0,-20.980000000000018,-0.11208462442568656,149.44,216.29,176.225,28.482369400502243,-10.025000000000006,-0.056887501773301215,66.85,2.0
2023-04-21,BA,British Airways,203.84,0.35,4,False,False,1.0,0.0,competitive,normal,0.0,-12.449999999999989,-0.05756160710157654,149.11,203.84,175.4875,22.767263596371574,28.352499999999992,0.1615642139753543,54.72999999999999,4.0
2023-04-21,EI,Aer Lingus,169.33,0.2,4,False,False,1.0,0.0,competitive,normal,0.0,-3.6399999999999864,-0.021044111695669665,149.11,203.84,175.4875,22.767263596371574,-6.157499999999999,-0.03508796922857753,54.72999999999999,2.0
2023-04-21,FR,Ryanair,149.11,0.2,4,False,False,1.0,0.0,competitive,normal,0.0,-0.3299999999999841,-0.0022082441113489004,149.11,203.84,175.4875,22.767263596371574,-26.377499999999998,-0.15030985112899778,54.72999999999999,1.0
2023-04-21,VS,Virgin Atlantic,179.67,0.25,4,False,False,1.0,0.0,competitive,normal,0.0,13.469999999999999,0.08104693140794228,149.11,203.84,175.4875,22.767263596371574,4.182499999999976,0.023833606382220818,54.72999999999999,3.0
2023-04-22,BA,British Airways,226.96,0.35,5,True,False,1.2,0.0,competitive,normal,0.0,23.120000000000005,0.11342229199372067,170.6,231.67,212.9825,28.491514964985626,13.97750000000002,0.06562745765497176,61.06999999999999,3.0
2023-04-22,EI,Aer Lingus,231.67,0.2,5,True,False,1.2,0.0,competitive,normal,0.0,62.339999999999975,0.3681568534813675,170.6,231.67,212.9825,28.491514964985626,18.6875,0.08774195062974659,61.06999999999999,4.0
2023-04-22,FR,Ryanair,170.6,0.2,5,True,False,1.2,0.0,competitive,normal,0.0,21.48999999999998,0.1441217892830795,170.6,231.67,212.9825,28.491514964985626,-42.38249999999999,-0.19899522261218644,61.06999999999999,1.0
2023-04-22,VS,Virgin Atlantic,222.7,0.25,5,True,False,1.2,0.0,competitive,normal,0.0,43.03,0.23949462904213292,170.6,231.67,212.9825,28.491514964985626,9.717500000000001,0.04562581432746823,61.06999999999999,2.0
2023-04-23,BA,British Airways,234.86,0.35,6,True,False,1.2,0.0,competitive,normal,0.0,7.900000000000006,0.03480789566443421,189.55,234.86,214.2975,20.697287060546532,20.5625,0.09595305591525799,45.31,4.0
2023-04-23,EI,Aer Lingus,227.37,0.2,6,True,False,1.2,0.0,competitive,normal,0.0,-4.299999999999983,-0.018560884016057266,189.55,234.86,214.2975,20.697287060546532,13.072499999999991,0.06100164490952993,45.31,3.0
2023-04-23,FR,Ryanair,189.55,0.2,6,True,False,1.2,0.0,competitive,normal,0.0,18.950000000000017,0.1110785463071513,189.55,234.86,214.2975,20.697287060546532,-24.747500000000002,-0.115481981824333,45.31,1.0
2023-04-23,VS,Virgin Atlantic,205.41,0.25,6,True,False,1.2,0.0,competitive,normal,0.0,-17.289999999999992,-0.07763807813201618,189.55,234.86,214.2975,20.697287060546532,-8.887500000000017,-0.04147271900045505,45.31,2.0
2023-04-24,BA,British Airways,190.14,0.35,0,False,False,1.0,0.0,competitive,normal,0.0,-44.72000000000003,-0.1904113088648558,142.07,190.14,175.48749999999998,22.416849875335586,14.652500000000003,0.08349597549683029,48.06999999999999,4.0
2023-04-24,EI,Aer Lingus,184.7,0.2,0,False,False,1.0,0.0,competitive,normal,0.0,-42.670000000000016,-0.187667678233716,142.07,190.14,175.48749999999998,22.416849875335586,9.212500000000006,0.05249661656813167,48.06999999999999,2.0
2023-04-24,FR,Ryanair,142.07,0.2,0,False,False,1.0,0.0,competitive,normal,0.0,-47.48000000000002,-0.25048799788973897,142.07,190.14,175.48749999999998,22.416849875335586,-33.41749999999999,-0.19042666856613716,48.06999999999999,1.0
2023-04-24,VS,Virgin Atlantic,185.04,0.25,0,False,False,1.0,0.0,competitive,normal,0.0,-20.370000000000005,-0.09916751862129403,142.07,190.14,175.48749999999998,22.416849875335586,9.552500000000009,0.054434076501175356,48.06999999999999,3.0
2023-04-25,BA,British Airways,198.93,0.35,1,False,False,1.0,0.0,competitive,normal,0.0,8.79000000000002,0.046229094351530664,138.02,198.93,172.76500000000001,26.06593242785174,26.164999999999992,0.1514484994067085,60.91,4.0
2023-04-25,EI,Aer Lingus,184.46,0.2,1,False,False,1.0,0.0,competitive,normal,0.0,-0.23999999999998067,-0.001299404439631724,138.02,198.93,172.76500000000001,26.06593242785174,11.694999999999993,0.06769310913668852,60.91,3.0
2023-04-25,FR,Ryanair,138.02,0.2,1,False,False,1.0,0.0,competitive,normal,0.0,-4.049999999999983,-0.028507073977616537,138.02,198.93,172.76500000000001,26.06593242785174,-34.745000000000005,-0.20111133620814403,60.91,1.0
2023-04-25,VS,Virgin Atlantic,169.65,0.25,1,False,False,1.0,0.0,competitive,normal,0.0,-15.389999999999986,-0.08317120622568086,138.02,198.93,172.76500000000001,26.06593242785174,-3.115000000000009,-0.01803027233525314,60.91,2.0
2023-04-26,BA,British Airways,219.65,0.35,2,False,False,1.0,0.0,competitive,normal,0.0,20.72,0.1041572412406373,152.14,219.65,183.785,27.68946670968342,35.86500000000001,0.19514650270696743,67.51000000000002,4.0
2023-04-26,EI,Aer Lingus,183.0,0.2,2,False,False,1.0,0.0,competitive,normal,0.0,-1.460000000000008,-0.007914995120893442,152.14,219.65,183.785,27.68946670968342,-0.7849999999999966,-0.004271295263487208,67.51000000000002,3.0
2023-04-26,FR,Ryanair,152.14,0.2,2,False,False,1.0,0.0,competitive,normal,0.0,14.119999999999976,0.10230401391102717,152.14,219.65,183.785,27.68946670968342,-31.64500000000001,-0.17218488995293418,67.51000000000002,1.0
2023-04-26,VS,Virgin Atlantic,180.35,0.25,2,False,False,1.0,0.0,competitive,normal,0.0,10.699999999999989,0.06307102858826985,152.14,219.65,183.785,27.68946670968342,-3.4350000000000023,-0.018690317490546032,67.51000000000002,2.0
2023-04-27,BA,British Airways,198.88,0.35,3,False,False,1.0,0.0,competitive,normal,0.0,-20.77000000000001,-0.09455952651946287,157.58,198.88,182.5975,19.126826492303056,16.2825,0.0891715384931338,41.29999999999998,4.0
2023-04-27,EI,Aer Lingus,196.14,0.2,3,False,False,1.0,0.0,competitive,normal,0.0,13.139999999999986,0.07180327868852454,157.58,198.88,182.5975,19.126826492303056,13.54249999999999,0.07416585659716037,41.29999999999998,3.0
2023-04-27,FR,Ryanair,157.58,0.2,3,False,False,1.0,0.0,competitive,normal,0.0,5.440000000000026,0.035756540028920814,157.58,198.88,182.5975,19.126826492303056,-25.017499999999984,-0.13700899519434814,41.29999999999998,1.0
2023-04-27,VS,Virgin Atlantic,177.79,0.25,3,False,False,1.0,0.0,competitive,normal,0.0,-2.5600000000000023,-0.014194621569171062,157.58,198.88,182.5975,19.126826492303056,-4.8075000000000045,-0.026328399895946028,41.29999999999998,2.0
2023-04-28,BA,British Airways,194.69,0.35,4,False,False,1.0,0.0,competitive,normal,0.0,-4.189999999999998,-0.021067980691874433,126.98,194.69,170.79000000000002,30.404825274946077,23.899999999999977,0.1399379354763158,67.71,4.0
2023-04-28,EI,Aer Lingus,187.25,0.2,4,False,False,1.0,0.0,competitive,normal,0.0,-8.889999999999986,-0.0453247680228408,126.98,194.69,170.79000000000002,30.404825274946077,16.45999999999998,0.09637566602260073,67.71,3.0
2023-04-28,FR,Ryanair,126.98,0.2,4,False,False,1.0,0.0,competitive,normal,0.0,-30.60000000000001,-0.1941870795786268,126.98,194.69,170.79000000000002,30.404825274946077,-43.81000000000002,-0.2565138474149541,67.71,1.0
2023-04-28,VS,Virgin Atlantic,174.24,0.25,4,False,False,1.0,0.0,competitive,normal,0.0,-3.549999999999983,-0.0199673772428145,126.98,194.69,170.79000000000002,30.404825274946077,3.4499999999999886,0.02020024591603717,67.71,2.0
2023-04-29,BA,British Airways,224.85,0.35,5,True,False,1.2,0.0,competitive,normal,0.0,30.159999999999997,0.15491293851764332,177.51,244.45,219.12,28.96628154711382,5.72999999999999,0.02615005476451255,66.94,2.0
2023-04-29,EI,Aer Lingus,244.45,0.2,5,True,False,1.2,0.0,competitive,normal,0.0,57.19999999999999,0.3054739652870493,177.51,244.45,219.12,28.96628154711382,25.329999999999984,0.11559875867104775,66.94,4.0
2023-04-29,FR,Ryanair,177.51,0.2,5,True,False,1.2,0.0,competitive,normal,0.0,50.52999999999999,0.39793668294219553,177.51,244.45,219.12,28.96628154711382,-41.610000000000014,-0.18989594742606797,66.94,1.0
2023-04-29,VS,Virgin Atlantic,229.67,0.25,5,True,False,1.2,0.0,competitive,normal,0.0,55.42999999999998,0.3181244260789713,177.51,244.45,219.12,28.96628154711382,10.549999999999983,0.04814713399050741,66.94,3.0
2023-04-30,BA,British Airways,245.77,0.35,6,True,False,1.2,0.0,competitive,normal,0.0,20.920000000000016,0.09303980431398728,191.2,258.79,228.7175,29.972264262147448,17.05250000000001,0.0745570408910556,67.59000000000003,3.0
