timestamp,exchange,symbol,bid_price,ask_price,bid_volume,ask_volume,spread,mid_price,coordination_strength
2025-09-13 22:50:18.301626,binance,ETH/USD,2822.78,2823.23,2713.97,2185.78,1.6,2823.01,0.1
2025-09-13 22:51:18.301626,binance,ETH/USD,2819.15,2819.49,363.52,527.59,1.21,2819.32,0.1
2025-09-13 22:52:18.301626,binance,ETH/USD,2816.22,2816.6,1628.25,1718.57,1.34,2816.41,0.1
2025-09-13 22:53:18.301626,binance,ETH/USD,2817.52,2817.97,402.9,333.63,1.59,2817.75,0.1
2025-09-13 22:54:18.301626,binance,ETH/USD,2814.74,2815.0,2577.97,2584.04,0.91,2814.87,0.1
2025-09-13 22:55:18.301626,binance,ETH/USD,2819.06,2819.4,1649.05,1461.52,1.2,2819.23,0.1
2025-09-13 22:56:18.301626,binance,ETH/USD,2826.32,2826.6,518.58,548.73,0.96,2826.46,0.1
2025-09-13 22:57:18.301626,binance,ETH/USD,2830.68,2831.02,731.94,891.58,1.19,2830.85,0.1
2025-09-13 22:58:18.301626,binance,ETH/USD,2829.84,2830.0,1074.07,895.25,0.55,2829.92,0.1
2025-09-13 22:59:18.301626,binance,ETH/USD,2830.52,2830.91,12.78,10.3,1.4,2830.72,0.1
2025-09-13 23:00:18.301626,binance,ETH/USD,2830.1,2830.32,125.27,163.7,0.77,2830.21,0.1
2025-09-13 23:01:18.301626,binance,ETH/USD,2831.91,2832.38,209.47,183.83,1.66,2832.14,0.1
2025-09-13 23:02:18.301626,binance,ETH/USD,2832.54,2833.01,6.89,9.44,1.67,2832.78,0.1
2025-09-13 23:03:18.301626,binance,ETH/USD,2831.62,2832.08,250.99,208.72,1.63,2831.85,0.1
2025-09-13 23:04:18.301626,binance,ETH/USD,2829.92,2830.37,75.8,80.24,1.59,2830.15,0.1
2025-09-13 23:05:18.301626,binance,ETH/USD,2829.99,2830.45,835.88,726.76,1.63,2830.22,0.1
2025-09-13 23:06:18.301626,binance,ETH/USD,2828.84,2829.17,3108.26,3737.88,1.17,2829.01,0.1
2025-09-13 23:07:18.301626,binance,ETH/USD,2831.66,2832.21,345.38,369.68,1.95,2831.93,0.1
2025-09-13 23:08:18.301626,binance,ETH/USD,2833.87,2834.03,502.78,629.07,0.57,2833.95,0.1
2025-09-13 23:09:18.301626,binance,ETH/USD,2838.58,2838.88,2385.71,2962.21,1.04,2838.73,0.1
2025-09-13 23:10:18.301626,binance,ETH/USD,2838.21,2838.6,1353.37,1549.44,1.38,2838.4,0.1
2025-09-13 23:11:18.301626,binance,ETH/USD,2840.39,2840.86,2040.66,2152.38,1.64,2840.63,0.1
2025-09-13 23:12:18.301626,binance,ETH/USD,2844.05,2844.21,131.45,122.22,0.56,2844.13,0.1
2025-09-13 23:13:18.301626,binance,ETH/USD,2845.99,2846.48,583.62,607.58,1.75,2846.24,0.1
2025-09-13 23:14:18.301626,binance,ETH/USD,2852.39,2852.72,1115.48,1028.16,1.16,2852.55,0.1
2025-09-13 23:15:18.301626,binance,ETH/USD,2855.27,2855.49,327.76,413.25,0.78,2855.38,0.1
2025-09-13 23:16:18.301626,binance,ETH/USD,2856.06,2856.47,90.92,93.46,1.47,2856.26,0.1
2025-09-13 23:17:18.301626,binance,ETH/USD,2859.59,2859.97,3293.5,2797.67,1.32,2859.78,0.1
2025-09-13 23:18:18.301626,binance,ETH/USD,2861.93,2862.1,1719.83,1556.1,0.6,2862.01,0.1
2025-09-13 23:19:18.301626,binance,ETH/USD,2860.05,2860.32,31.18,30.81,0.92,2860.18,0.1
2025-09-13 23:20:18.301626,binance,ETH/USD,2858.59,2858.93,24.31,17.44,1.17,2858.76,0.1
2025-09-13 23:21:18.301626,binance,ETH/USD,2861.23,2861.71,3408.03,2670.9,1.68,2861.47,0.1
2025-09-13 23:22:18.301626,binance,ETH/USD,2859.03,2859.53,21.6,17.39,1.74,2859.28,0.1
2025-09-13 23:23:18.301626,binance,ETH/USD,2856.49,2856.88,244.7,172.06,1.39,2856.68,0.1
2025-09-13 23:24:18.301626,binance,ETH/USD,2945.6,2946.19,2375.86,1930.01,2.0,2860.1,0.3
2025-09-13 23:25:18.301626,binance,ETH/USD,2948.52,2949.05,467.07,468.73,1.81,2862.9,0.3
2025-09-13 23:26:18.301626,binance,ETH/USD,2951.23,2951.68,1932.3,1367.02,1.53,2865.49,0.3
2025-09-13 23:27:18.301626,binance,ETH/USD,2948.99,2949.54,2364.57,2827.38,1.87,2863.36,0.3
2025-09-13 23:28:18.301626,binance,ETH/USD,2947.1,2947.27,696.98,792.71,0.6,2861.34,0.3
2025-09-13 23:29:18.301626,binance,ETH/USD,2943.86,2944.26,1856.2,1657.3,1.36,2858.31,0.3
2025-09-13 23:30:18.301626,binance,ETH/USD,2945.95,2946.35,1373.62,1583.72,1.34,2860.34,0.3
2025-09-13 23:31:18.301626,binance,ETH/USD,2945.1,2945.28,924.89,914.49,0.61,2859.4,0.3
2025-09-13 23:32:18.301626,binance,ETH/USD,2942.52,2942.8,1526.74,1461.52,0.93,2856.95,0.3
2025-09-13 23:33:18.301626,binance,ETH/USD,2941.31,2941.88,638.57,678.33,1.94,2855.91,0.3
2025-09-13 23:34:18.301626,binance,ETH/USD,2940.73,2940.89,115.53,144.95,0.53,2855.16,0.3
2025-09-13 23:35:18.301626,binance,ETH/USD,2936.91,2937.18,1553.63,1232.41,0.95,2851.5,0.3
2025-09-13 23:36:18.301626,binance,ETH/USD,2936.86,2937.03,1392.38,1003.61,0.6,2851.4,0.3
2025-09-13 23:37:18.301626,binance,ETH/USD,2932.86,2933.06,27.51,25.39,0.69,2847.54,0.3
2025-09-13 23:38:18.301626,binance,ETH/USD,2934.58,2935.12,1209.71,1692.09,1.82,2849.37,0.3
2025-09-13 23:39:18.301626,binance,ETH/USD,2933.51,2933.78,352.1,381.84,0.93,2848.2,0.3
2025-09-13 23:40:18.301626,binance,ETH/USD,2943.24,2943.44,1334.83,1643.01,0.68,2857.61,0.3
2025-09-13 23:41:18.301626,binance,ETH/USD,2944.66,2945.21,2026.8,2191.12,1.84,2859.16,0.3
2025-09-13 23:42:18.301626,binance,ETH/USD,2943.01,2943.52,418.59,389.3,1.74,2857.54,0.3
2025-09-13 23:43:18.301626,binance,ETH/USD,2943.93,2944.37,441.46,516.73,1.51,2858.4,0.3
2025-09-13 23:44:18.301626,binance,ETH/USD,2857.04,2857.24,1009.87,866.0,0.69,2857.14,0.1
2025-09-13 23:45:18.301626,binance,ETH/USD,2858.26,2858.44,179.73,163.82,0.66,2858.35,0.1
2025-09-13 23:46:18.301626,binance,ETH/USD,2861.9,2862.45,856.93,718.91,1.91,2862.17,0.1
2025-09-13 23:47:18.301626,binance,ETH/USD,2862.11,2862.63,426.39,538.84,1.81,2862.37,0.1
2025-09-13 23:48:18.301626,binance,ETH/USD,2863.14,2863.66,190.95,178.47,1.81,2863.4,0.1
2025-09-13 23:49:18.301626,binance,ETH/USD,2858.39,2858.78,460.76,418.45,1.38,2858.59,0.1
2025-09-13 23:50:18.301626,binance,ETH/USD,2858.91,2859.26,1562.47,1659.27,1.23,2859.09,0.1
2025-09-13 23:51:18.301626,binance,ETH/USD,2853.67,2854.13,3553.53,3563.49,1.63,2853.9,0.1
2025-09-13 23:52:18.301626,binance,ETH/USD,2855.02,2855.43,1793.29,1993.35,1.42,2855.23,0.1
2025-09-13 23:53:18.301626,binance,ETH/USD,2856.97,2857.39,72.6,68.4,1.46,2857.18,0.1
2025-09-13 23:54:18.301626,binance,ETH/USD,2854.14,2854.64,293.82,349.44,1.76,2854.39,0.1
2025-09-13 23:55:18.301626,binance,ETH/USD,2852.99,2853.26,2348.93,2097.43,0.96,2853.13,0.1
2025-09-13 23:56:18.301626,binance,ETH/USD,2850.1,2850.3,559.3,517.38,0.7,2850.2,0.1
2025-09-13 23:57:18.301626,binance,ETH/USD,2852.63,2852.82,1504.58,1563.57,0.64,2852.72,0.1
2025-09-13 23:58:18.301626,binance,ETH/USD,2853.16,2853.58,3478.33,2877.74,1.48,2853.37,0.1
2025-09-13 23:59:18.301626,binance,ETH/USD,2850.06,2850.27,416.48,442.25,0.74,2850.17,0.1
2025-09-14 00:00:18.301626,binance,ETH/USD,2849.6,2850.11,632.19,830.94,1.79,2849.86,0.1
2025-09-14 00:01:18.301626,binance,ETH/USD,2849.55,2850.09,1256.29,1139.11,1.88,2849.82,0.1
2025-09-14 00:02:18.301626,binance,ETH/USD,2852.8,2853.17,577.46,657.17,1.3,2852.98,0.1
2025-09-14 00:03:18.301626,binance,ETH/USD,2847.76,2848.14,4239.72,3007.86,1.34,2847.95,0.1
2025-09-14 00:04:18.301626,binance,ETH/USD,2841.96,2842.23,1640.08,2079.54,0.93,2842.09,0.1
2025-09-14 00:05:18.301626,binance,ETH/USD,2843.82,2844.16,1096.24,1029.39,1.2,2843.99,0.1
2025-09-14 00:06:18.301626,binance,ETH/USD,2843.3,2843.47,307.48,385.07,0.59,2843.38,0.1
2025-09-14 00:07:18.301626,binance,ETH/USD,2842.38,2842.69,3110.71,2462.49,1.1,2842.53,0.1
2025-09-14 00:08:18.301626,binance,ETH/USD,2844.32,2844.53,366.64,329.25,0.76,2844.42,0.1
2025-09-14 00:09:18.301626,binance,ETH/USD,2844.01,2844.31,820.82,650.88,1.05,2844.16,0.1
2025-09-14 00:10:18.301626,binance,ETH/USD,2847.82,2848.38,1835.29,2190.51,1.99,2848.1,0.1
2025-09-14 00:11:18.301626,binance,ETH/USD,2847.02,2847.39,80.83,88.17,1.29,2847.2,0.1
2025-09-14 00:12:18.301626,binance,ETH/USD,2848.22,2848.77,424.32,387.59,1.94,2848.49,0.1
2025-09-14 00:13:18.301626,binance,ETH/USD,2851.97,2852.3,62.57,59.01,1.18,2852.14,0.1
2025-09-14 00:14:18.301626,binance,ETH/USD,2853.21,2853.74,1946.17,2188.8,1.84,2853.47,0.1
2025-09-14 00:15:18.301626,binance,ETH/USD,2853.28,2853.76,2017.51,2060.34,1.67,2853.52,0.1
2025-09-14 00:16:18.301626,binance,ETH/USD,2849.11,2849.43,256.61,331.87,1.14,2849.27,0.1
2025-09-14 00:17:18.301626,binance,ETH/USD,2843.12,2843.3,622.76,561.05,0.66,2843.21,0.1
2025-09-14 00:18:18.301626,binance,ETH/USD,2844.69,2845.12,1424.24,1583.23,1.52,2844.91,0.1
2025-09-14 00:19:18.301626,binance,ETH/USD,2847.52,2847.91,1199.58,1511.33,1.37,2847.72,0.1
2025-09-14 00:20:18.301626,binance,ETH/USD,2851.37,2851.82,2146.58,3055.15,1.58,2851.59,0.1
2025-09-14 00:21:18.301626,binance,ETH/USD,2850.96,2851.49,768.39,869.65,1.87,2851.23,0.1
2025-09-14 00:22:18.301626,binance,ETH/USD,2853.84,2854.33,501.34,493.24,1.72,2854.09,0.1
2025-09-14 00:23:18.301626,binance,ETH/USD,2851.21,2851.43,382.22,315.66,0.74,2851.32,0.1
2025-09-14 00:24:18.301626,binance,ETH/USD,2850.48,2850.85,3551.14,3063.6,1.3,2850.67,0.1
2025-09-14 00:25:18.301626,binance,ETH/USD,2854.27,2854.75,2467.96,1918.13,1.67,2854.51,0.1
2025-09-14 00:26:18.301626,binance,ETH/USD,2849.88,2850.35,4267.7,4300.0,1.64,2850.11,0.1
2025-09-14 00:27:18.301626,binance,ETH/USD,2845.6,2846.13,1344.47,1323.28,1.87,2845.86,0.1
2025-09-14 00:28:18.301626,binance,ETH/USD,2842.69,2843.11,322.64,390.01,1.48,2842.9,0.1
2025-09-14 00:29:18.301626,binance,ETH/USD,2844.1,2844.57,4936.87,4283.42,1.64,2844.34,0.1
2025-09-14 00:30:18.301626,binance,ETH/USD,2846.97,2847.27,70.28,65.18,1.07,2847.12,0.1
2025-09-14 00:31:18.301626,binance,ETH/USD,2851.63,2851.96,680.21,698.4,1.16,2851.79,0.1
2025-09-14 00:32:18.301626,binance,ETH/USD,2849.6,2850.07,143.74,161.44,1.64,2849.83,0.1
2025-09-14 00:33:18.301626,binance,ETH/USD,2852.87,2853.24,587.72,630.32,1.31,2853.06,0.1
2025-09-14 00:34:18.301626,binance,ETH/USD,2849.84,2850.32,1120.04,1253.0,1.69,2850.08,0.1
2025-09-14 00:35:18.301626,binance,ETH/USD,2848.83,2849.11,695.17,736.55,1.0,2848.97,0.1
2025-09-14 00:36:18.301626,binance,ETH/USD,2844.87,2845.29,1167.69,1144.17,1.5,2845.08,0.1
2025-09-14 00:37:18.301626,binance,ETH/USD,2847.97,2848.2,63.24,74.11,0.83,2848.09,0.1
2025-09-14 00:38:18.301626,binance,ETH/USD,2847.45,2847.78,2246.1,2030.36,1.14,2847.62,0.1
2025-09-14 00:39:18.301626,binance,ETH/USD,2845.3,2845.83,3119.92,3255.24,1.84,2845.56,0.1
2025-09-14 00:40:18.301626,binance,ETH/USD,2844.67,2845.08,682.6,766.37,1.44,2844.87,0.1
2025-09-14 00:41:18.301626,binance,ETH/USD,2846.18,2846.53,98.9,97.98,1.22,2846.35,0.1
2025-09-14 00:42:18.301626,binance,ETH/USD,2845.07,2845.36,196.39,240.29,1.05,2845.22,0.1
2025-09-14 00:43:18.301626,binance,ETH/USD,2842.47,2842.62,1354.03,1568.47,0.51,2842.55,0.1
2025-09-14 00:44:18.301626,binance,ETH/USD,2836.96,2837.34,372.39,307.95,1.37,2837.15,0.1
2025-09-14 00:45:18.301626,binance,ETH/USD,2832.93,2833.47,628.5,678.82,1.92,2833.2,0.1
2025-09-14 00:46:18.301626,binance,ETH/USD,2829.74,2830.14,790.07,811.92,1.41,2829.94,0.1
2025-09-14 00:47:18.301626,binance,ETH/USD,2828.96,2829.31,176.96,205.08,1.25,2829.14,0.1
2025-09-14 00:48:18.301626,binance,ETH/USD,2824.91,2825.41,844.61,1159.89,1.79,2825.16,0.1
2025-09-14 00:49:18.301626,binance,ETH/USD,2821.67,2822.09,1268.29,934.59,1.5,2821.88,0.1
2025-09-14 00:50:18.301626,binance,ETH/USD,2825.47,2825.73,2653.53,2106.76,0.91,2825.6,0.1
2025-09-14 00:51:18.301626,binance,ETH/USD,2824.61,2824.9,36.68,32.06,1.03,2824.76,0.1
2025-09-14 00:52:18.301626,binance,ETH/USD,2822.32,2822.7,324.52,402.52,1.33,2822.51,0.1
2025-09-14 00:53:18.301626,binance,ETH/USD,2824.89,2825.18,863.74,611.6,1.02,2825.04,0.1
2025-09-14 00:54:18.301626,binance,ETH/USD,2822.2,2822.65,977.73,775.63,1.59,2822.43,0.1
2025-09-14 00:55:18.301626,binance,ETH/USD,2820.89,2821.08,1894.63,1662.06,0.7,2820.98,0.1
2025-09-14 00:56:18.301626,binance,ETH/USD,2815.25,2815.44,402.3,297.24,0.68,2815.35,0.1
2025-09-14 00:57:18.301626,binance,ETH/USD,2814.71,2814.93,1192.2,1121.56,0.8,2814.82,0.1
2025-09-14 00:58:18.301626,binance,ETH/USD,2810.07,2810.31,1001.64,1062.92,0.83,2810.19,0.1
2025-09-14 00:59:18.301626,binance,ETH/USD,2811.02,2811.47,473.69,356.66,1.6,2811.25,0.1
2025-09-14 01:00:18.301626,binance,ETH/USD,2809.42,2809.59,277.08,274.03,0.6,2809.51,0.1
2025-09-14 01:01:18.301626,binance,ETH/USD,2802.15,2802.66,246.7,248.68,1.84,2802.41,0.1
2025-09-14 01:02:18.301626,binance,ETH/USD,2806.91,2807.06,3545.01,3557.93,0.53,2806.99,0.1
2025-09-14 01:03:18.301626,binance,ETH/USD,2810.32,2810.55,1260.73,1446.61,0.81,2810.44,0.1
2025-09-14 01:04:18.301626,binance,ETH/USD,2896.51,2897.04,1243.89,1282.18,1.85,2812.4,0.3
2025-09-14 01:05:18.301626,binance,ETH/USD,2893.49,2893.95,219.3,199.12,1.57,2809.44,0.3
2025-09-14 01:06:18.301626,binance,ETH/USD,2891.1,2891.37,1148.54,1240.26,0.95,2807.03,0.3
2025-09-14 01:07:18.301626,binance,ETH/USD,2888.69,2889.07,51.56,66.61,1.31,2804.74,0.3
2025-09-14 01:08:18.301626,binance,ETH/USD,2886.4,2886.81,2108.91,2264.87,1.45,2802.53,0.3
2025-09-14 01:09:18.301626,binance,ETH/USD,2885.94,2886.19,236.11,215.18,0.86,2802.01,0.3
2025-09-14 01:10:18.301626,binance,ETH/USD,2885.09,2885.42,107.04,113.73,1.16,2801.22,0.3
2025-09-14 01:11:18.301626,binance,ETH/USD,2887.14,2887.4,1225.69,1403.68,0.92,2803.18,0.3
2025-09-14 01:12:18.301626,binance,ETH/USD,2886.04,2886.2,838.33,802.29,0.53,2802.06,0.3
2025-09-14 01:13:18.301626,binance,ETH/USD,2889.17,2889.46,146.85,121.9,0.99,2805.16,0.3
2025-09-14 01:14:18.301626,binance,ETH/USD,2895.3,2895.65,343.34,300.02,1.23,2811.14,0.3
2025-09-14 01:15:18.301626,binance,ETH/USD,2895.79,2896.17,610.82,678.63,1.32,2811.63,0.3
2025-09-14 01:16:18.301626,binance,ETH/USD,2889.43,2889.94,644.29,708.46,1.79,2805.52,0.3
2025-09-14 01:17:18.301626,binance,ETH/USD,2888.47,2888.71,869.73,961.1,0.83,2804.46,0.3
2025-09-14 01:18:18.301626,binance,ETH/USD,2889.26,2889.82,526.64,528.79,1.96,2805.38,0.3
2025-09-14 01:19:18.301626,binance,ETH/USD,2892.82,2893.04,205.1,174.24,0.76,2808.67,0.3
2025-09-14 01:20:18.301626,binance,ETH/USD,2889.58,2889.9,1416.33,1402.3,1.12,2805.57,0.3
2025-09-14 01:21:18.301626,binance,ETH/USD,2891.54,2891.91,481.84,375.72,1.26,2807.5,0.3
2025-09-14 01:22:18.301626,binance,ETH/USD,2886.51,2886.8,1277.2,1396.5,1.0,2802.58,0.3
2025-09-14 01:23:18.301626,binance,ETH/USD,2887.34,2887.83,27.07,31.39,1.71,2803.48,0.3
2025-09-14 01:24:18.301626,binance,ETH/USD,2804.56,2804.91,197.91,203.9,1.23,2804.74,0.1
2025-09-14 01:25:18.301626,binance,ETH/USD,2804.89,2805.42,3600.8,3970.85,1.87,2805.16,0.1
2025-09-14 01:26:18.301626,binance,ETH/USD,2804.43,2804.98,1990.83,2055.33,1.98,2804.7,0.1
2025-09-14 01:27:18.301626,binance,ETH/USD,2805.67,2806.07,105.69,116.64,1.41,2805.87,0.1
2025-09-14 01:28:18.301626,binance,ETH/USD,2807.02,2807.5,1905.48,2228.53,1.7,2807.26,0.1
2025-09-14 01:29:18.301626,binance,ETH/USD,2804.21,2804.68,200.44,170.32,1.69,2804.45,0.1
2025-09-14 01:30:18.301626,binance,ETH/USD,2808.71,2809.16,1216.53,1561.22,1.61,2808.94,0.1
2025-09-14 01:31:18.301626,binance,ETH/USD,2808.89,2809.3,101.93,114.88,1.45,2809.1,0.1
2025-09-14 01:32:18.301626,binance,ETH/USD,2808.75,2809.11,125.32,144.3,1.31,2808.93,0.1
2025-09-14 01:33:18.301626,binance,ETH/USD,2812.08,2812.26,2217.97,2034.03,0.63,2812.17,0.1
2025-09-14 01:34:18.301626,binance,ETH/USD,2812.24,2812.57,398.29,455.52,1.19,2812.4,0.1
2025-09-14 01:35:18.301626,binance,ETH/USD,2810.29,2810.61,419.32,517.19,1.15,2810.45,0.1
2025-09-14 01:36:18.301626,binance,ETH/USD,2809.44,2809.9,389.85,336.56,1.62,2809.67,0.1
2025-09-14 01:37:18.301626,binance,ETH/USD,2808.07,2808.56,1028.93,1142.26,1.77,2808.32,0.1
2025-09-14 01:38:18.301626,binance,ETH/USD,2804.45,2804.72,310.28,334.96,0.97,2804.58,0.1
2025-09-14 01:39:18.301626,binance,ETH/USD,2803.35,2803.52,548.49,467.88,0.59,2803.43,0.1
2025-09-14 01:40:18.301626,binance,ETH/USD,2811.41,2811.56,575.29,687.98,0.54,2811.48,0.1
2025-09-14 01:41:18.301626,binance,ETH/USD,2811.13,2811.56,17.42,14.5,1.54,2811.35,0.1
2025-09-14 01:42:18.301626,binance,ETH/USD,2815.33,2815.68,1653.78,1701.3,1.24,2815.5,0.1
2025-09-14 01:43:18.301626,binance,ETH/USD,2812.7,2813.13,2788.01,2566.37,1.55,2812.91,0.1
2025-09-14 01:44:18.301626,binance,ETH/USD,2813.68,2814.08,1744.67,1740.46,1.43,2813.88,0.1
2025-09-14 01:45:18.301626,binance,ETH/USD,2812.98,2813.21,163.65,174.7,0.82,2813.1,0.1
2025-09-14 01:46:18.301626,binance,ETH/USD,2817.0,2817.51,828.28,695.08,1.8,2817.25,0.1
2025-09-14 01:47:18.301626,binance,ETH/USD,2816.67,2817.18,934.13,796.63,1.84,2816.92,0.1
2025-09-14 01:48:18.301626,binance,ETH/USD,2817.12,2817.62,2294.68,2580.24,1.79,2817.37,0.1
2025-09-14 01:49:18.301626,binance,ETH/USD,2816.65,2816.92,1853.54,2040.18,0.96,2816.79,0.1
2025-09-14 01:50:18.301626,binance,ETH/USD,2817.79,2818.04,500.18,470.1,0.87,2817.92,0.1
2025-09-14 01:51:18.301626,binance,ETH/USD,2815.69,2816.14,851.5,643.37,1.6,2815.92,0.1
2025-09-14 01:52:18.301626,binance,ETH/USD,2821.21,2821.63,1345.67,1274.73,1.49,2821.42,0.1
2025-09-14 01:53:18.301626,binance,ETH/USD,2821.33,2821.55,2229.26,1962.55,0.79,2821.44,0.1
2025-09-14 01:54:18.301626,binance,ETH/USD,2820.33,2820.67,5478.06,5614.79,1.2,2820.5,0.1
2025-09-14 01:55:18.301626,binance,ETH/USD,2820.41,2820.82,2037.43,1613.57,1.43,2820.62,0.1
2025-09-14 01:56:18.301626,binance,ETH/USD,2823.5,2823.79,1220.39,1093.94,1.02,2823.65,0.1
2025-09-14 01:57:18.301626,binance,ETH/USD,2819.35,2819.79,1079.5,1499.99,1.57,2819.57,0.1
2025-09-14 01:58:18.301626,binance,ETH/USD,2818.37,2818.59,268.8,273.08,0.77,2818.48,0.1
2025-09-14 01:59:18.301626,binance,ETH/USD,2820.47,2820.8,1494.0,1393.03,1.17,2820.63,0.1
2025-09-14 02:00:18.301626,binance,ETH/USD,2815.5,2815.97,634.7,527.36,1.65,2815.74,0.1
2025-09-14 02:01:18.301626,binance,ETH/USD,2813.38,2813.89,26.08,18.27,1.82,2813.64,0.1
2025-09-14 02:02:18.301626,binance,ETH/USD,2811.51,2811.87,1125.26,1367.36,1.26,2811.69,0.1
2025-09-14 02:03:18.301626,binance,ETH/USD,2811.19,2811.34,462.99,420.82,0.56,2811.27,0.1
2025-09-14 02:04:18.301626,binance,ETH/USD,2811.83,2812.19,224.4,235.89,1.27,2812.01,0.1
2025-09-14 02:05:18.301626,binance,ETH/USD,2808.68,2809.1,1725.63,1966.6,1.5,2808.89,0.1
2025-09-14 02:06:18.301626,binance,ETH/USD,2807.48,2807.76,1140.01,1290.32,0.97,2807.62,0.1
2025-09-14 02:07:18.301626,binance,ETH/USD,2801.49,2801.9,1741.48,2185.4,1.46,2801.7,0.1
2025-09-14 02:08:18.301626,binance,ETH/USD,2799.04,2799.24,416.13,411.88,0.72,2799.14,0.1
2025-09-14 02:09:18.301626,binance,ETH/USD,2798.37,2798.84,432.5,427.47,1.67,2798.6,0.1
2025-09-14 02:10:18.301626,binance,ETH/USD,2797.22,2797.4,5591.22,5033.26,0.63,2797.31,0.1
2025-09-14 02:11:18.301626,binance,ETH/USD,2794.55,2794.93,626.24,568.43,1.36,2794.74,0.1
2025-09-14 02:12:18.301626,binance,ETH/USD,2795.49,2795.72,753.46,778.44,0.85,2795.6,0.1
2025-09-14 02:13:18.301626,binance,ETH/USD,2799.45,2799.62,1637.86,1380.7,0.61,2799.54,0.1
2025-09-14 02:14:18.301626,binance,ETH/USD,2796.9,2797.46,261.32,233.5,1.98,2797.18,0.1
2025-09-14 02:15:18.301626,binance,ETH/USD,2795.39,2795.91,3086.43,2992.15,1.87,2795.65,0.1
2025-09-14 02:16:18.301626,binance,ETH/USD,2794.82,2795.2,98.09,83.42,1.36,2795.01,0.1
2025-09-14 02:17:18.301626,binance,ETH/USD,2792.58,2792.88,2643.63,2409.59,1.08,2792.73,0.1
2025-09-14 02:18:18.301626,binance,ETH/USD,2792.11,2792.54,462.75,558.36,1.56,2792.33,0.1
2025-09-14 02:19:18.301626,binance,ETH/USD,2795.62,2796.13,275.07,222.07,1.84,2795.88,0.1
2025-09-14 02:20:18.301626,binance,ETH/USD,2790.29,2790.65,1171.83,1204.62,1.29,2790.47,0.1
2025-09-14 02:21:18.301626,binance,ETH/USD,2785.94,2786.32,1741.24,1342.44,1.4,2786.13,0.1
2025-09-14 02:22:18.301626,binance,ETH/USD,2785.91,2786.21,447.48,406.02,1.08,2786.06,0.1
2025-09-14 02:23:18.301626,binance,ETH/USD,2787.86,2788.09,22.26,19.45,0.82,2787.97,0.1
2025-09-14 02:24:18.301626,binance,ETH/USD,2785.26,2785.7,4253.79,3807.77,1.58,2785.48,0.1
2025-09-14 02:25:18.301626,binance,ETH/USD,2788.76,2789.07,209.29,168.88,1.11,2788.91,0.1
2025-09-14 02:26:18.301626,binance,ETH/USD,2789.26,2789.43,1734.8,2508.78,0.63,2789.34,0.1
2025-09-14 02:27:18.301626,binance,ETH/USD,2786.77,2787.3,708.47,673.27,1.87,2787.03,0.1
2025-09-14 02:28:18.301626,binance,ETH/USD,2785.81,2786.05,269.76,275.96,0.87,2785.93,0.1
2025-09-14 02:29:18.301626,binance,ETH/USD,2781.28,2781.7,1239.58,923.61,1.52,2781.49,0.1
2025-09-14 02:30:18.301626,binance,ETH/USD,2777.07,2777.47,144.52,135.92,1.44,2777.27,0.1
2025-09-14 02:31:18.301626,binance,ETH/USD,2777.67,2777.84,327.89,299.23,0.63,2777.76,0.1
2025-09-14 02:32:18.301626,binance,ETH/USD,2780.77,2780.94,75.33,76.32,0.6,2780.86,0.1
2025-09-14 02:33:18.301626,binance,ETH/USD,2779.66,2780.02,1022.03,928.36,1.27,2779.84,0.1
2025-09-14 02:34:18.301626,binance,ETH/USD,2779.4,2779.56,136.88,128.62,0.58,2779.48,0.1
2025-09-14 02:35:18.301626,binance,ETH/USD,2782.4,2782.77,764.31,706.92,1.33,2782.59,0.1
2025-09-14 02:36:18.301626,binance,ETH/USD,2780.09,2780.56,67.41,73.77,1.67,2780.33,0.1
2025-09-14 02:37:18.301626,binance,ETH/USD,2785.44,2785.65,523.14,563.9,0.73,2785.54,0.1
2025-09-14 02:38:18.301626,binance,ETH/USD,2781.96,2782.31,141.14,143.35,1.27,2782.13,0.1
2025-09-14 02:39:18.301626,binance,ETH/USD,2783.0,2783.53,1411.95,1476.76,1.93,2783.27,0.1
2025-09-14 02:40:18.301626,binance,ETH/USD,2783.68,2783.89,3273.12,3186.13,0.75,2783.78,0.1
2025-09-14 02:41:18.301626,binance,ETH/USD,2787.15,2787.6,536.18,399.74,1.61,2787.38,0.1
2025-09-14 02:42:18.301626,binance,ETH/USD,2787.44,2787.94,251.8,356.83,1.79,2787.69,0.1
2025-09-14 02:43:18.301626,binance,ETH/USD,2788.78,2789.2,1551.79,1177.5,1.54,2788.99,0.1
2025-09-14 02:44:18.301626,binance,ETH/USD,2870.47,2870.74,1129.43,1045.51,0.93,2786.99,0.3
2025-09-14 02:45:18.301626,binance,ETH/USD,2869.04,2869.56,417.94,340.62,1.79,2785.73,0.3
2025-09-14 02:46:18.301626,binance,ETH/USD,2866.86,2867.18,2063.13,2060.94,1.13,2783.52,0.3
2025-09-14 02:47:18.301626,binance,ETH/USD,2868.63,2869.15,93.97,90.39,1.83,2785.33,0.3
2025-09-14 02:48:18.301626,binance,ETH/USD,2872.47,2873.04,352.2,351.59,1.97,2789.08,0.3
2025-09-14 02:49:18.301626,binance,ETH/USD,2873.19,2873.49,515.48,455.21,1.03,2789.65,0.3
2025-09-14 02:50:18.301626,binance,ETH/USD,2872.69,2872.84,534.2,522.66,0.52,2789.09,0.3
