ts,firm_id,price,unit,src,confidence,hash
2024-04-02T00:00:00+00:00,FNB,150.0,bps,derived,95,65d75c97f8245cd1ef990c516baf978d1d0061b91934738f089d6f67b76c279b
2024-04-02T00:00:00+00:00,NED,152.1,bps,derived,95,25ed403faed46e7566bc9d7c30a8b7952627a9f42ba4a2042caa672a5383b237
2024-04-03T00:00:00+00:00,FNB,148.9,bps,derived,95,618429ad0832a7595781e68a9ad7741df7ddf31cd41981e0dc95289ee4559603
2024-04-03T00:00:00+00:00,NED,151.4,bps,derived,95,7446564d47dc530bd806650e91816e6f9a35feb0fa667782a9bf975d6eeab012
2024-04-04T00:00:00+00:00,FNB,147.2,bps,derived,95,66158957b479efdb9300461c5c79667a7e4f7a6c707ddbd7806b1103f309e3a9
2024-04-04T00:00:00+00:00,NED,153.6,bps,derived,95,023a5d910aa3297b922a1fa1e338184f2e79cc4b53312ec4decf4ef5570d5a49
2024-04-05T00:00:00+00:00,FNB,151.5,bps,derived,95,0c2744a8f456f75ec625bc8d9ee918b1b8a2af496bfcf6df18a290ab01b65f99
2024-04-05T00:00:00+00:00,NED,150.0,bps,derived,95,39542681caf289d6a12e19b2b0c6af33d428f4b11ad7e6f97df529377d749ef2
2024-04-06T00:00:00+00:00,FNB,150.3,bps,derived,95,d92cb8567c82c55642aca3548b5c7da26c20ba9a568689623af16febcaa6b5d7
2024-04-06T00:00:00+00:00,NED,151.7,bps,derived,95,6323282ded9bfb91c27e99af6345a15642ebc3c2ff6aaf37e5dcdf040d74d207
2024-04-07T00:00:00+00:00,FNB,153.1,bps,derived,95,a15df109ec5ad2edaee3a488918b72e2cbba093eac044cd4023f6314748d71b3
2024-04-07T00:00:00+00:00,NED,154.8,bps,derived,95,78b7d65ba5382074f31a2c25d370cb4eeac2f2fda97f6241ebf45ce4d1ac7360
2024-04-08T00:00:00+00:00,FNB,150.6,bps,derived,95,e2de82c714859a6c1355ca4ffd0203c4d36c0c9fb188fc0f28e6fdc460191974
2024-04-08T00:00:00+00:00,NED,158.2,bps,derived,95,12097fbfa8e2002eed1e8079fcf7b061bfc93b18394340a08d020acd6d6bfdcc
2024-04-09T00:00:00+00:00,FNB,147.1,bps,derived,95,1ae369fcc456aff3f765e482efbf7fb5c40ac07b693b5abbda275cad6f33bf3e
2024-04-09T00:00:00+00:00,NED,155.8,bps,derived,95,30b4606adc03b8927dafa203a353a02518abafe2a9a74190bec5554b38f78dbc
2024-04-10T00:00:00+00:00,FNB,149.3,bps,derived,95,be5c4766a75bd96e07866d6fdac39a10df56c7efc83ca7135e94c712dee9fb61
2024-04-10T00:00:00+00:00,NED,147.4,bps,derived,95,c1e5cb063c9acfa68e8da60af61ecbddff91e209258eead2eb8d5c49f2453b04
2024-04-11T00:00:00+00:00,FNB,153.0,bps,derived,95,b0966094c0881a845f12ffad2cc79bf599c494a049074fe7247fb9b71d63124e
2024-04-11T00:00:00+00:00,NED,156.2,bps,derived,95,e16e2cb1e33c38cd9464c3f6f6931080c7476fbebd08d8254a5da695a3f803c8
2024-04-12T00:00:00+00:00,FNB,150.5,bps,derived,95,eda41ff3969c91cb992fc2eb3eaba294a3f47080e0473f68475d29f177865824
2024-04-12T00:00:00+00:00,NED,154.5,bps,derived,95,e680775752b9c6ac4e8a1da298b600865ba4156b4000733dba7eb128956842de
2024-04-13T00:00:00+00:00,FNB,148.3,bps,derived,95,93bd026b2218c4f6c37989c95fb70ea212bab105d5c001a7f20e27bb395aa892
2024-04-13T00:00:00+00:00,NED,156.2,bps,derived,95,cc92d565c81c8bab8c7cf51fee43a3087b32ae96f065b2248960de2519e592d5
2024-04-14T00:00:00+00:00,FNB,149.5,bps,derived,95,7880946de266eb6643fdc1ffd107f0393e44ed1c1bad6aa3d83877a40672dbcb
2024-04-14T00:00:00+00:00,NED,158.8,bps,derived,95,fca9f84d80cacfb2695c4835ed07dba90541a1ed4680f7cd385fa358557d203e
2024-04-15T00:00:00+00:00,FNB,150.9,bps,derived,95,983205a81881877cd4441788cba0ac6ec7bd8dd53da01736c18d23d860715cfc
2024-04-15T00:00:00+00:00,NED,148.2,bps,derived,95,2e3c8ef3e4cb773df9a16dfa6a79d4fbd280e676d075adfde25d5360e0a3869c
2024-04-16T00:00:00+00:00,FNB,156.7,bps,derived,95,70f81439145777decf1de74a3b98af7382eb75093e7e6fbd24ddfecb88de23de
2024-04-16T00:00:00+00:00,NED,152.2,bps,derived,95,1ea6bd23673f3bb55035fe17754ded196a5ade3b3dfc038db5754fe2281c7d45
2024-04-17T00:00:00+00:00,FNB,155.7,bps,derived,95,e9a68a83959ffe9997df0173810ab6b37258dfa861b41eacdca702c90b25b44c
2024-04-17T00:00:00+00:00,NED,156.1,bps,derived,95,00165ec098d1546baf264eacdb557610adec3b9165e92a7f0145f9f19c0a2da5
2024-04-18T00:00:00+00:00,FNB,149.1,bps,derived,95,e6be97b1377f7fb08dcf887a0d585d9b6f1858c533b4e99d154ce9cb5b23a149
2024-04-18T00:00:00+00:00,NED,150.3,bps,derived,95,4f07744913f3f24ab7db7fac8bd340fd88c7934de02b172946d2abc3c8aa0adf
2024-04-19T00:00:00+00:00,FNB,147.2,bps,derived,95,b1f4a32f05dbaaa0e29cd8f5a372fee069076ff15f1041caa87cdac2584e4ce9
2024-04-19T00:00:00+00:00,NED,157.9,bps,derived,95,8ea2ba379d239a174528762c20108841aca27fece5217aa3866847dd8c3a6c04
2024-04-20T00:00:00+00:00,FNB,146.7,bps,derived,95,9ec94e7ef09fd5dee0e4ac54b05e073eac6ca9b10fe3e8e7cf1a09fe2ec14070
2024-04-20T00:00:00+00:00,NED,155.9,bps,derived,95,4d490f2ca7a4a28f8be720bb6d175386235f9e7074fd257a582343a50f57705f
2024-04-21T00:00:00+00:00,FNB,149.1,bps,derived,95,7232def1ee390f898fc5bc04e5cece8daa00752c1e1ed879a09afc99ca4c2850
2024-04-21T00:00:00+00:00,NED,157.2,bps,derived,95,645927cbe47900c80e79f35870c46b4e305cb2856086ed2315e4f686b3d91fb9
2024-04-22T00:00:00+00:00,FNB,150.6,bps,derived,95,9700b860d35763564dd5c00bbb7195886959389726f156708eb3bd5c55d9d500
2024-04-22T00:00:00+00:00,NED,152.4,bps,derived,95,e0569b257f1622dab06ff2c2998544ca70864a04a784fe8f486cd3b1f6d2aedb
2024-04-23T00:00:00+00:00,FNB,152.1,bps,derived,95,9cf0f38298d57000f75b074daad9bf3c3b3ac340b993ae1cc1a4f672aeed02e5
2024-04-23T00:00:00+00:00,NED,156.1,bps,derived,95,4067697e50843fa60e38ca9255534340af8bb3a482698013f8dd752235079e01
2024-04-24T00:00:00+00:00,FNB,148.4,bps,derived,95,149865636cf4ab54f7b1f0fac0ac4f0779d73896e3246a2854f25d1f6e8e1ce9
2024-04-24T00:00:00+00:00,NED,157.7,bps,derived,95,3f1ea0f95329cd62f155555956121f48cca91726505e6f5da7e238a08a431c9a
2024-04-25T00:00:00+00:00,FNB,147.8,bps,derived,95,11875dcfad6661b8b2e5dfdc5dd8f2eb5ad2aeeb335a05d420bd9fae63343b26
2024-04-25T00:00:00+00:00,NED,154.9,bps,derived,95,56df6ed60013836abb53b8eaf3c65d0cf29e1f012962e2bd4cd9772b222e6c73
2024-04-26T00:00:00+00:00,FNB,144.4,bps,derived,95,e7463e66bc1e7714ffa74b011b4a226f37b54220180202bcdeb93f019b868da8
2024-04-26T00:00:00+00:00,NED,155.3,bps,derived,95,a2114a288704d9d25e6ea523c33ed8824163d2bd769332f1be56b9ed3d6c0f6c
2024-04-27T00:00:00+00:00,FNB,150.0,bps,derived,95,78bcc56463760e5fb698fcb46fbba60a15b93a2c8ec557d9d17b23b879aaf3fb
2024-04-27T00:00:00+00:00,NED,155.3,bps,derived,95,02f24211b29fa3eb58f05325ca0cdd1026c7a61afc2fc52ea4d58815ba71a10b
2024-04-28T00:00:00+00:00,FNB,149.6,bps,derived,95,79b5f18f4e03059cca5136c9daafef2e7a87283d8fcd8e17a312eea0d76def7c
2024-04-28T00:00:00+00:00,NED,152.9,bps,derived,95,cc816cd319eb33f3a1e8e54a7ff04f6635c1b25ea0a66fc89511749a5120a463
2024-04-29T00:00:00+00:00,FNB,148.6,bps,derived,95,73bc51fdeca0b47c9e56e811d90bcafd7fff1668abb2e0e1cad0a34054c902fe
2024-04-29T00:00:00+00:00,NED,153.9,bps,derived,95,4f492a49bfd897fabd155d330d117a5155ebfef63ad98d87f5790f0b24c2aa04
