ts,firm_id,price,unit,src,confidence,hash
2024-04-02T00:00:00+00:00,FNB,151.4,bps,derived,96,fb3e2a27e76dd2064ffce7346402e5e7964557751ddd863457f8017e1dcb0834
2024-04-02T00:00:00+00:00,NED,152.9,bps,derived,96,53faab03e236fd7af070510d691dd7ba5551d82153ffc54d1605e3a24e5da7b7
2024-04-03T00:00:00+00:00,FNB,151.5,bps,derived,96,1d5a1169897c6218fb9241fc1c7ce176f33a31a61f02f12231855d13242ebc54
2024-04-03T00:00:00+00:00,NED,153.0,bps,derived,96,e0681523cd6a0ae16d97a8be6f67b8427e4a7074e89ae56df65a7aec2ba71311
2024-04-04T00:00:00+00:00,FNB,150.3,bps,derived,96,fbaa25539cf7b87bb538fc1933f6fedbf130e0264caf46a3d56441821c5678c8
2024-04-04T00:00:00+00:00,NED,152.7,bps,derived,96,fe1ade1409ae84cf6ca285336e4a53f8268475329e66f8851921ed2c803db507
2024-04-05T00:00:00+00:00,FNB,150.3,bps,derived,96,5cafa084f2c29794248aee89a55213aa1d8c839b051d794ade7e44336de78281
2024-04-05T00:00:00+00:00,NED,152.8,bps,derived,96,fbb7f8f4ccebf60fe00f5fbdd0e2890d53aa28689fdc0a4c60ad6c43acfbfe65
2024-04-06T00:00:00+00:00,FNB,150.9,bps,derived,96,8b74dbc8ef815fb7cabb9e6eeddc8aa44814c6d97b96408422464f246329a245
2024-04-06T00:00:00+00:00,NED,152.9,bps,derived,96,34d3c5f9b3bd80384a16427a8248d5b7ceadcc95d1fc1518b78fd4bad9e87a1a
2024-04-07T00:00:00+00:00,FNB,149.8,bps,derived,96,da46a6e1f902ccff7fdd601a0a1da1b6c9e064d7796f4e16de4bfc752ea4a5f4
2024-04-07T00:00:00+00:00,NED,152.7,bps,derived,96,3c0c1fdfd68388a54721118ab78c1b48b5542a71377878e76578fe02099b3123
2024-04-08T00:00:00+00:00,FNB,150.5,bps,derived,96,375049c0e8d64cc6a7cdf584ae4f46db9b89be191aa318fef3b3bd82a9343847
2024-04-08T00:00:00+00:00,NED,152.8,bps,derived,96,15190aba5e91dc31b7b668a42d7b896c528c520ee41de356698b5d3bf49f7f0c
2024-04-09T00:00:00+00:00,FNB,150.3,bps,derived,96,fe83b8258665f3767b3d78d5b7732c6bf03f4425f049b9b16268e992fa23a614
2024-04-09T00:00:00+00:00,NED,152.8,bps,derived,96,c56bdab3e72680b5951557facdb743bd2b89cf3daddf0aa2ed3a157e005ba84b
2024-04-10T00:00:00+00:00,FNB,150.5,bps,derived,96,9a22fe76d629dd551c11a15e98ffca840c2a6ec307fcf6a83f87df15d38d7697
2024-04-10T00:00:00+00:00,NED,152.9,bps,derived,96,8c3bd720af67c79addb5a93530b60ff4f68e38a55364da00ad59658bc55352b2
2024-04-11T00:00:00+00:00,FNB,149.8,bps,derived,96,6d17fd661ee877661010e495e9c7472c2e0a681162137b235c830cefa4ddbb82
2024-04-11T00:00:00+00:00,NED,152.7,bps,derived,96,9c40748dca1517772b197df3cdb381c7f956a0a7acf97a952a164e31f3dc38e1
2024-04-12T00:00:00+00:00,FNB,149.4,bps,derived,96,4e168a7b0e2e54dfd5fe97e28a23aaa71fd7447322b9dac93438f566efcfb1c1
2024-04-12T00:00:00+00:00,NED,152.7,bps,derived,96,94f2bf263216acbdcae15535acf036ce32bbe638cb0ffd922052ec8655f12266
2024-04-13T00:00:00+00:00,FNB,149.2,bps,derived,96,a20900e2141241022ffc6ca66b248e97e7bb58fc7882743d6a2918402f48c68a
2024-04-13T00:00:00+00:00,NED,152.7,bps,derived,96,0800f3b42448a400a04bdc784e93b0bb01d81837822571978eee895ec81f9fc7
2024-04-14T00:00:00+00:00,FNB,149.8,bps,derived,96,c76758fb5d526a981eb18cf0da7dce38624be2a03827389b3732556125f13726
2024-04-14T00:00:00+00:00,NED,152.8,bps,derived,96,1d30381fad7139bbce12a55f0b33700ba2bd848948b0e7af351453433936f178
2024-04-15T00:00:00+00:00,FNB,150.2,bps,derived,96,335d24254738464663fae9d4d210f448de32277aa0e8262d8bc80ec7425c8f7a
2024-04-15T00:00:00+00:00,NED,152.9,bps,derived,96,2c965ff5e76cc451cfc9cc35bd66e09dbf62e1b38f0d5488fdad2f2f39cc3eaf
2024-04-16T00:00:00+00:00,FNB,150.3,bps,derived,96,6bab3338ec72597b1068cb4905a56feb7500c1abff7082f8d8959f52b3da15ce
2024-04-16T00:00:00+00:00,NED,153.0,bps,derived,96,2a42000af318b186ed556c930908b39e0eac90f4c7f735c89c71f31e4e6d5370
2024-04-17T00:00:00+00:00,FNB,151.7,bps,derived,96,a6dd73f64164d3d08d4420e60ba38fc501288b9660e1fd00efb043846fd715b0
2024-04-17T00:00:00+00:00,NED,153.3,bps,derived,96,0f954f50a1ccd012e6c07d2ff7a7e29f0b413eb8d5da2e53edd278f9d4829fd3
2024-04-18T00:00:00+00:00,FNB,151.2,bps,derived,96,7ed642fd228703ab7a46884546973701748a094474b7ae6bbe6bfe1546bd75e5
2024-04-18T00:00:00+00:00,NED,153.2,bps,derived,96,c62022c0a52fafc3a3a5bd4e0dfaf98c31379f1a55980f9775c65183e2f92627
2024-04-19T00:00:00+00:00,FNB,150.0,bps,derived,96,0bdbab747983285c0167d92ae97801d050753393d92a5f2f62526914c88b7168
2024-04-19T00:00:00+00:00,NED,153.0,bps,derived,96,680fc21ec0edb87822e1d9e9eaacff9bdfbede59fb156cc664e4f58723ade5a2
2024-04-20T00:00:00+00:00,FNB,150.8,bps,derived,96,3214670b5aed95985b4506c91eab1c5159995804fda739ad2d4f427c3ed83e52
2024-04-20T00:00:00+00:00,NED,153.2,bps,derived,96,ce42c80ada749cf040642b94ada02af16f286fa29637cb0756e20d30495479bf
2024-04-21T00:00:00+00:00,FNB,150.4,bps,derived,96,ec317c6bea9334130e831a12f4d7b6f56b3d6c84e7ebcf9c081d4c9ae1d47f74
2024-04-21T00:00:00+00:00,NED,153.1,bps,derived,96,6425c94dc8e8d219adb8609ef0b57e9548161ffb45af5fbd7adccfd14ca0fb18
2024-04-22T00:00:00+00:00,FNB,150.5,bps,derived,96,a2f808b6910e1e445756d9da4ff393b1c4e2f78e80428632775c6c0b4bbce9a1
2024-04-22T00:00:00+00:00,NED,153.2,bps,derived,96,188b2dd00bcbfefdbf7b1ca6c6de7206cd424d45513f80bbcf756def335d85c1
2024-04-23T00:00:00+00:00,FNB,150.9,bps,derived,96,2ef6cda6e85b2a67fb098ef1c393024795751a3bc169ea0d9ac6f9cfa03cec05
2024-04-23T00:00:00+00:00,NED,153.3,bps,derived,96,53e33fef88d6c16dadffbb2168c3b5b09feae653189b25d6fec8532d9eab5ec0
2024-04-24T00:00:00+00:00,FNB,151.2,bps,derived,96,9d08483ef28a4a22c8acc268fcc75d8f457c3b3a9f48973e4573bc267a85c38f
2024-04-24T00:00:00+00:00,NED,153.4,bps,derived,96,0e495baeb352f16cee94f5ee377f98ddf30a9d14c1e87588339279f46bb1c044
2024-04-25T00:00:00+00:00,FNB,150.6,bps,derived,96,542b9657d5bc90ac3a4503ccb4f8db76260cd3175a649a3249b64c05fa4e1234
2024-04-25T00:00:00+00:00,NED,153.3,bps,derived,96,de576a6c50252aa85601b698b028cbb297d902dcfa500dffd148897418e353e3
2024-04-26T00:00:00+00:00,FNB,151.5,bps,derived,96,296d5c90b04af6872c0dc7ff9721ea8b8cbce02638c307e832b2c3fd8a249d7d
2024-04-26T00:00:00+00:00,NED,153.5,bps,derived,96,74db8d003026a610efb9d561205b2a807f3c8af66c5a243d27df5f7d63074a9d
2024-04-27T00:00:00+00:00,FNB,150.2,bps,derived,96,e8acd1978284d86f26b8762c2a84aad1bb60340e1f223b526ab7085a29191114
2024-04-27T00:00:00+00:00,NED,153.3,bps,derived,96,fc93853a4b9b255e535540d25007a921fcbe918cfb3932f6f6761782f9965f2a
2024-04-28T00:00:00+00:00,FNB,151.0,bps,derived,96,14e8b4f2046c64a7d11c13ed02ba3659f1ffc6ffae4577305426637e9d3db18b
2024-04-28T00:00:00+00:00,NED,153.5,bps,derived,96,8f3606e63ff609c8170af3a1871fb370d0e9b3bf5ff495bcd36e2e529454ed6d
2024-04-29T00:00:00+00:00,FNB,152.6,bps,derived,96,b099fcb53e4aa1bc156ff8dc46b92467f6f34c9646a1cc6ddf9362e34f69eec7
2024-04-29T00:00:00+00:00,NED,153.8,bps,derived,96,cd8eb1721d93d2f7e830b4c1b495b7b913c4f2281434c66d34cbc1ab6a3d9899
