event_id,date,anchor_type,venue_event,venue_i,venue_j,first_mover,lag_sec,tau_used,session,wash_tercile
150,20250907,Prior_HL,BITGET,BYBITSPOT,BITGET,NONE,0.0,0.000142185251299,London,low
151,20250907,Round,BITGET,BITGET,BINANCE,NONE,0.0,0.001,Sydney,low
151,20250907,Round,BITGET,BITGET,COINBASE,NONE,0.0,8.89857991852594e-05,Sydney,low
151,20250907,Round,BITGET,BITGET,BYBITSPOT,NONE,0.0,0.0001016369066784,Sydney,low
152,20250907,Round,BYBITSPOT,BYBITSPOT,BINANCE,NONE,0.0,1.8563168129759333e-05,Tokyo,low
152,20250907,Round,BYBITSPOT,BINANCE,BYBITSPOT,NONE,0.0,2.2631834291075847e-06,Tokyo,high
152,20250907,Round,BYBITSPOT,BYBITSPOT,COINBASE,NONE,0.0,2.1454881975468965e-05,Tokyo,low
152,20250907,Round,BYBITSPOT,COINBASE,BYBITSPOT,NONE,0.0,2.733143720767828e-05,Tokyo,high
152,20250907,Round,BYBITSPOT,BYBITSPOT,BITGET,NONE,0.0,1.9239254911873616e-05,Tokyo,low
152,20250907,Round,BYBITSPOT,BITGET,BYBITSPOT,NONE,0.0,3.441389604841305e-05,Tokyo,low
153,20250907,Round,BYBITSPOT,BYBITSPOT,BINANCE,NONE,0.0,2.6382536385316516e-05,London,low
153,20250907,Round,BYBITSPOT,BINANCE,BYBITSPOT,NONE,0.0,2.4306915478167213e-05,London,low
153,20250907,Round,BYBITSPOT,BYBITSPOT,COINBASE,NONE,0.0,2.0740963423193648e-05,London,low
153,20250907,Round,BYBITSPOT,COINBASE,BYBITSPOT,NONE,0.0,4.9098062580910096e-05,London,low
153,20250907,Round,BYBITSPOT,BYBITSPOT,BITGET,NONE,0.0,2.8188844734877705e-05,London,low
153,20250907,Round,BYBITSPOT,BITGET,BYBITSPOT,NONE,0.0,0.0001547709033786,London,low
154,20250907,Prior_HL,BYBITSPOT,BYBITSPOT,BINANCE,NONE,0.0,0.0001345996562029,London,low
154,20250907,Prior_HL,BYBITSPOT,BINANCE,BYBITSPOT,NONE,0.0,0.0001224318059871,London,low
154,20250907,Prior_HL,BYBITSPOT,BYBITSPOT,COINBASE,NONE,0.0,0.0001267851645074,London,low
154,20250907,Prior_HL,BYBITSPOT,COINBASE,BYBITSPOT,NONE,0.0,0.0001250434136448,London,low
154,20250907,Prior_HL,BYBITSPOT,BYBITSPOT,BITGET,NONE,0.0,0.000142185251299,London,low
154,20250907,Prior_HL,BYBITSPOT,BITGET,BYBITSPOT,NONE,0.0,0.0001363866343191,London,low
155,20250907,Round,BYBITSPOT,BYBITSPOT,BINANCE,NONE,0.0,4.4869170568340166e-05,Sydney,low
155,20250907,Round,BYBITSPOT,BYBITSPOT,COINBASE,NONE,0.0,5.032459364073816e-05,Sydney,low
155,20250907,Round,BYBITSPOT,BITGET,BYBITSPOT,NONE,0.0,0.0001016369066784,Sydney,low
156,20250907,Round,COINBASE,COINBASE,BINANCE,COINBASE,1.978967,1.220641146071344e-05,Tokyo,high
156,20250907,Round,COINBASE,BINANCE,COINBASE,BINANCE,11.978967,1.5664421378680515e-05,Tokyo,high
156,20250907,Round,COINBASE,COINBASE,BYBITSPOT,NONE,0.0,2.733143720767828e-05,Tokyo,high
156,20250907,Round,COINBASE,BYBITSPOT,COINBASE,NONE,0.0,2.1454881975468965e-05,Tokyo,low
156,20250907,Round,COINBASE,COINBASE,BITGET,COINBASE,1.978967,1.417428860017722e-05,Tokyo,high
156,20250907,Round,COINBASE,BITGET,COINBASE,NONE,0.0,2.0250219515904888e-05,Tokyo,low
157,20250907,Round,COINBASE,COINBASE,BINANCE,NONE,0.0,4.296048464258462e-05,London,low
157,20250907,Round,COINBASE,BINANCE,COINBASE,BINANCE,1.143164,6.990231790826584e-05,London,low
157,20250907,Round,COINBASE,COINBASE,BYBITSPOT,NONE,0.0,4.9098062580910096e-05,London,low
157,20250907,Round,COINBASE,BYBITSPOT,COINBASE,NONE,0.0,2.0740963423193648e-05,London,low
157,20250907,Round,COINBASE,COINBASE,BITGET,NONE,0.0,5.317480307276412e-05,London,low
157,20250907,Round,COINBASE,BITGET,COINBASE,NONE,0.0,2.252845744621368e-05,London,high
158,20250907,Prior_HL,COINBASE,COINBASE,BINANCE,NONE,0.0,0.000124678716475,London,low
158,20250907,Prior_HL,COINBASE,BINANCE,COINBASE,NONE,0.0,0.0001408870906782,London,low
158,20250907,Prior_HL,COINBASE,COINBASE,BYBITSPOT,NONE,0.0,0.0001250434136448,London,low
158,20250907,Prior_HL,COINBASE,BYBITSPOT,COINBASE,NONE,0.0,0.0001267851645074,London,low
158,20250907,Prior_HL,COINBASE,COINBASE,BITGET,NONE,0.0,0.0001310594863488,London,low
158,20250907,Prior_HL,COINBASE,BITGET,COINBASE,NONE,0.0,0.0001391894110849,London,low
159,20250907,Round,COINBASE,COINBASE,BINANCE,COINBASE,0.980399,4.612676732573817e-05,Sydney,low
159,20250907,Round,COINBASE,BINANCE,COINBASE,COINBASE,10.980399,8.384865445787426e-05,Sydney,low
159,20250907,Round,COINBASE,BYBITSPOT,COINBASE,NONE,0.0,5.032459364073816e-05,Sydney,low
159,20250907,Round,COINBASE,BITGET,COINBASE,NONE,0.0,8.89857991852594e-05,Sydney,low
